archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
18,1188|1385|2694|2926|4071|4736,0.7397938545075786,0.2647603349722336,0.22372767261449797,0.6829009434592921,143,0,0.4978625931039584,0.4978625931039584
19,1187|1240|2621|2711|4071|4735,0.7490193900140605,0.20766228452792593,0.48857770707178366,0.3431151961722932,145,0,0.4966752886844953,0.4966752886844953
20,1187|1385|2622|2926|4214|4736,0.7334927976446425,0.29907441442416466,0.042834636530746616,0.8871011751364178,145,0,0.49768172866307575,0.49768172866307575
21,1187|1240|2621|2926|4214|4735,0.7388962787725631,0.2747856883685089,0.19795974140011496,0.7425609873497969,145,0,0.4980762689698702,0.4980762689698702
22,1187|1385|2622|2926|4214|4735,0.7325680826034748,0.30938380177134533,0.016287580227690078,0.9484514814353984,141,0,0.4959750062170238,0.4959750062170238
23,1188|1385|2694|2926|4214|4735,0.7349085610173515,0.28789069801773565,0.08347888723921641,0.8205478093553766,144,0,0.49777086307003626,0.49777086307003626
24,1188|1240|2621|2926|4214|4735,0.7411070839917787,0.2523209444717759,0.2614283430955067,0.6088751656244519,151,0,0.49779357412751774,0.49779357412751774
25,1188|1240|2622|2926|4214|4736,0.7436339436512915,0.2341427300853539,0.3339703508109927,0.500698124349491,155,0,0.49841688584721955,0.49841688584721955
26,1188|1385|2622|2926|4071|4735,0.7374806731681608,0.27566000058961354,0.15732001996167191,0.7477639466294654,144,0,0.4978980755917195,0.4978980755917195
27,1188|1240|2622|2926|4071|4736,0.7471093528285448,0.2183074789190089,0.4337436636665975,0.406463862248336,145,0,0.49747772037099236,0.49747772037099236
28,1187|1385|2621|2926|4214|4735,0.732000736444683,0.31804608362640174,0.0,1.0,140,0,0.4942091913230915,0.4942091913230915
29,1188|1240|2621|2926|4071|4808,0.7446554414794805,0.22978705630814855,0.36329588262470697,0.4747778721200447,152,0,0.4985945548598869,0.4985945548598869
30,1187|1239|2621|2926|4214|4736,0.7406135241158621,0.26311625091835544,0.2472590463591384,0.6731171360525136,143,144,0.49757980733687546,144.49757980733688
31,1188|1385|2621|2926|4214|4736,0.7349784421170955,0.28839003318339573,0.08548505931043314,0.8235193113784796,143,144,0.497785571285515,144.4977855712855
32,1187|1239|2621|2711|4071|4735,0.749811920316192,0.20807240570675484,0.511329955727757,0.3455557931829132,143,145,0.49674831449985146,145.49674831449985
33,1115|1240|2621|2711|4071|4735,0.7497470741150934,0.2096983454648459,0.5094683273612173,0.355231625395179,143,145,0.49686518014675973,145.49686518014676
34,1188|1239|2622|2926|4071|4736,0.7484755103945179,0.22090107929711553,0.4729638128024192,0.4218981622950316,144,145,0.49751303838696065,145.49751303838696
35,1187|1240|2622|2926|4214|4736,0.7413973439044933,0.2579520914395637,0.2697612304200435,0.6423856526838827,148,151,0.49840997949700583,151.498409979497
36,1188|1240|2621|2926|4071|4735,0.7438586182643475,0.23583576160490152,0.3404203914582531,0.5107732140517399,154,155,0.49874327776458344,155.4987432777646
