archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
84,1178|1672|4283,2.7052743981076968,0.8904985916610715,1.0,1.0,78,7760,0.4841330392048629,7760.484133039205
85,1667|3842|5240,2.961372327717703,0.8038371000049503,1.0,1.0,108,8104,0.48939638883177455,8104.489396388832
86,3266|5172|5173,4.233117786695999,0.7786149566260148,1.0,1.0,60,8221,0.4774767558933179,8221.477476755894
87,2395|2714|4066,2.8241307838283363,0.8649478826829107,1.0,1.0,84,8377,0.48698433874255537,8377.486984338742
88,1520|3842|4943,3.065032967113879,0.8048953535704847,1.0,1.0,103,8430,0.48916725415746526,8430.489167254158
89,2835|4499|5229,3.0309525768536982,0.813263065239377,1.0,1.0,101,8444,0.4894396760491725,8444.489439676048
90,471|2850|4502,2.886229239668639,0.8504493353488481,1.0,1.0,89,8512,0.48697671901810635,8512.486976719018
91,888|2035|3280,2.780302868370464,1.1164053447091977,1.0,1.0,25,8627,0.4557330663065896,8627.455733066306
92,1240|1456|3566,2.9032506546121626,0.860634839265133,1.0,1.0,84,8719,0.48756376275196767,8719.487563762752
93,2771|3365|3439,3.7110405022118287,0.799457348290968,1.0,1.0,76,8799,0.4851406046068192,8799.485140604607
94,1761|1773|3145,3.2813916603009354,0.818916722876501,1.0,1.0,88,8971,0.48697671901810635,8971.486976719018
95,2899|3650|4160,3.120404463709283,0.8302031449733065,1.0,1.0,93,8983,0.48741478295853763,8983.487414782958
96,2835|3064|3583,3.1324469790432565,0.8311413788114401,1.0,1.0,92,9076,0.4873922424226338,9076.487392242423
97,2976|3651|5161,2.863368549019127,0.923729833569082,1.0,1.0,64,9101,0.4855495210812072,9101.485549521081
98,2553|2919|4641,3.186730630139882,0.8323854160603815,1.0,1.0,87,9168,0.48825537891802123,9168.488255378918
99,2345|3508|3657,3.581765876235705,0.8169768625015155,1.0,1.0,77,9345,0.4874272943728799,9345.487427294373
100,1242|2037|4457,3.3233403221435025,0.8313025322674955,1.0,1.0,87,9457,0.48878045527425223,9457.488780455275
