archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,806|1476|1593|2248|2553|2703|2853|4159|4207|4805,0.6418032274276614,0.5054699551228123,1.0,1.0,197,0,0.46310271689745375,0.46310271689745375
2,1043|1177|1740|2393|2617|2711|3484|3994|4581|4884,0.6103515691227834,0.5461367409345579,1.0,1.0,198,0,0.47031227624782074,0.47031227624782074
3,737|1385|1987|2695|2997|3772|4139|4585|4747|5311,0.6321153060458586,0.6879635367062805,1.0,1.0,169,198,0.4876275630575953,198.4876275630576
4,541|1461|1609|2135|2786|3841|4439|5081|5303|5389,0.8155958467844615,0.5533524716305697,1.0,1.0,160,395,0.47426753432461966,395.4742675343246
5,1110|1240|1332|2700|3008|4095|4209|4350|4879|5454,0.7417582447304195,0.5599631980471987,1.0,1.0,188,395,0.4758456271870929,395.4758456271871
6,1274|1543|1672|3053|3343|3652|4007|4668|4720|5311,0.6625019199022382,0.6472110048390427,1.0,1.0,188,395,0.4866145914358473,395.48661459143585
7,1028|1631|2131|2770|2923|3203|4096|4142|4302|5310,0.7285395549057184,0.6255045310498976,1.0,1.0,186,395,0.486890175122245,395.48689017512226
8,740|1750|2354|2995|3339|3929|4084|4205|4434|5166,0.6479605688820268,0.7063865166259201,1.0,1.0,159,564,0.4871371080832807,564.4871371080833
9,1168|1485|1768|2192|3843|3933|4014|4094|4578|5177,0.7597470371571945,0.6245025728656832,1.0,1.0,179,583,0.4878190826577965,583.4878190826578
10,751|1095|1539|1837|2768|2779|3498|3655|3950|5085,0.7069665601289167,0.6541482708691213,1.0,1.0,184,583,0.4901646318884703,583.4901646318884
11,244|1234|1556|2768|2827|3047|3350|3495|3917|4515,0.8436562837458723,0.5872806751599217,1.0,1.0,148,743,0.4810718844194386,743.4810718844194
12,955|1034|1668|1823|2049|2198|2987|3721|4144|4512,0.6988873555826269,0.8562638617575967,1.0,1.0,95,911,0.4842696700822477,911.4842696700822
13,539|1883|1907|2467|3567|4095|4216|4370|4382|4668,0.7471095413002304,0.6522919139748566,1.0,1.0,183,957,0.49180482662703684,957.491804826627
14,1382|1811|1978|2250|2282|2694|3352|3631|4145|4735,0.7037951172196939,0.8967776619422513,1.0,1.0,80,1006,0.4808295720626793,1006.4808295720627
15,881|1099|2702|3368|3441|3700|4155|4349|4941|5604,0.8762158455734373,0.6251345201289575,1.0,1.0,134,1070,0.48624109074094485,1070.486241090741
16,825|1594|2488|2614|3277|3339|4428|4581|5451|5819,0.7325978236028711,0.7038334464159318,1.0,1.0,158,1122,0.4915556438287265,1122.4915556438286
17,245|528|901|1163|1517|2180|2698|2998|4508|4588,0.7592617972707799,0.6543008331393882,1.0,1.0,178,1324,0.4924930656147221,1324.4924930656148
18,1386|1540|1973|2267|2274|3425|4139|4431|5032|5387,0.7527578102897224,0.6667610107171298,1.0,1.0,178,1324,0.4927970632258035,1324.492797063226
19,757|829|1462|1463|3490|3569|4212|4798|5305|5744,1.0272314480761455,0.6471854569418143,1.0,1.0,81,1390,0.48305015045931465,1390.4830501504593
20,397|462|811|821|1387|1918|3355|3702|4016|4877,0.7569260927965435,0.6702223398533507,1.0,1.0,174,1502,0.4936398867514888,1502.4936398867515
21,830|1159|1465|1771|2032|3147|3354|3422|4092|4738,0.8084172937341886,0.6586029771737765,1.0,1.0,159,1681,0.4924637048385439,1681.4924637048387
22,305|1884|2333|2343|3499|3785|3877|4165|4309|4942,0.8211845195051802,0.6643753125066559,1.0,1.0,154,2000,0.4933953753878329,2000.4933953753878
23,601|1241|2195|2207|2563|3352|3353|3480|3722|4870,0.7633020601861696,0.6855757671924955,1.0,1.0,164,2033,0.49379469844218626,2033.4937946984421
24,887|1518|1883|2621|2787|2829|2901|3275|3932|5242,0.7906009770190536,0.6765569442205738,1.0,1.0,158,2033,0.4947369837057357,2033.4947369837057
25,737|1086|1180|1896|1899|2323|2487|3127|4152|4743,0.7581104271375808,0.7080259265762949,1.0,1.0,155,2162,0.49263517289966524,2162.4926351728996
26,398|807|1299|1539|1755|2321|3142|4425|4527|4796,0.79166866187942,0.6846825939859938,1.0,1.0,155,2191,0.49475472566886447,2191.494754725669
27,825|877|1159|1552|1616|3060|3490|3713|4743|4806,0.7729127053869556,0.6872325245850956,1.0,1.0,157,2197,0.4940950354386742,2197.4940950354385
28,459|530|1674|1834|2714|3138|3344|3367|3657|5085,0.7812639967065471,0.6856712439765981,1.0,1.0,156,2197,0.49434285017315094,2197.4943428501733
29,1311|1811|1900|1984|3077|3150|3554|4653|4819|5169,0.7588173656337498,0.7907143561310994,1.0,1.0,123,2317,0.48636032253928246,2317.4863603225394
30,895|965|1020|1029|2487|2844|3934|4090|4672|5025,0.8313003145698733,0.6688760840184075,1.0,1.0,148,2332,0.4935563736096867,2332.49355637361
31,963|1114|1443|1694|2768|4290|4372|4727|4884|5744,0.7718859228010582,0.6971500780753357,1.0,1.0,153,2366,0.4935081887544956,2366.4935081887543
32,1184|1486|1559|1818|2916|3626|3930|4013|4312|4431,0.770102618734798,0.7014621236848974,1.0,1.0,153,2366,0.4935885942586417,2366.4935885942587
33,670|946|1374|2840|2850|3134|3573|3793|4799|5599,0.8983034196903475,0.6660559988401153,1.0,1.0,122,2436,0.49040793396159676,2436.4904079339617
34,393|532|1391|1463|2195|2626|2702|3561|4590|5168,0.8345384020323202,0.6689621630269338,1.0,1.0,146,2480,0.493418591798799,2480.4934185917987
35,522|536|1737|1896|3063|3424|3437|3769|4081|5304,0.7596429997030885,0.7904904703425802,1.0,1.0,123,2495,0.48644009604506666,2495.486440096045
36,464|736|1095|1543|2467|2771|3200|4081|4670|5745,0.7608254608522536,0.7123258098367294,1.0,1.0,148,2674,0.4930127869150124,2674.493012786915
37,535|1892|2558|3067|3705|3709|4022|4167|4599|4815,0.899367312683947,0.6687391289565954,1.0,1.0,121,2736,0.49067807880187597,2736.490678078802
38,663|1176|1381|2181|2184|2692|2773|2860|3642|4805,0.7671824290161212,0.7516656058394627,1.0,1.0,133,2986,0.48907054714371645,2986.489070547144
39,610|1301|1666|1958|2327|2351|2540|3865|3987|5158,0.8490529901933885,0.6850819887243742,1.0,1.0,138,3261,0.4940218579356528,3261.494021857936
40,898|1098|1163|1204|1881|2262|2326|3656|4220|4959,0.8192547145068683,0.6968307858017664,1.0,1.0,143,3311,0.49470550185054085,3311.4947055018506
41,665|1448|1913|2900|3338|4134|4224|4444|4727|5385,0.8005974582964678,0.7040215650512592,1.0,1.0,146,3456,0.49455331452032003,3456.4945533145205
42,395|758|963|1157|1610|1993|2052|2350|3999|4743,0.9132890612833469,0.6841845432748569,1.0,1.0,114,3483,0.4917170779152804,3483.4917170779154
