archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,308|1130|2253|3422|4078|5604,1.1731149743549334,0.5581944495600746,1.0,1.0,178,0,0.4774994018340113,0.4774994018340113
2,1174|1544|2326|3438|4647|5023,1.0123765852698448,0.7074124466735102,1.0,1.0,166,0,0.48632886351313054,0.48632886351313054
3,895|950|1761|3129|3653|4446,1.023778010102552,0.6054418498004912,1.0,1.0,194,0,0.4837076725975774,0.4837076725975774
4,307|1229|1989|2483|3350|4231,1.2395837775438991,0.5640012654442045,1.0,1.0,164,178,0.47865168869376984,178.47865168869376
5,593|2331|2562|2769|3937|5529,1.14457264780207,0.6082587938653331,1.0,1.0,179,194,0.48614669706172786,194.48614669706174
6,735|1239|2396|2705|4062|4374,1.071296296546092,0.6988451115479268,1.0,1.0,168,194,0.48661616022319387,194.4866161602232
7,615|1448|1609|3434|3930|5172,1.1272998674809045,0.6409972558588914,1.0,1.0,176,194,0.4868659777215897,194.48686597772158
8,881|1253|2552|3117|4363|4586,1.1058791019907381,0.6904231316428332,1.0,1.0,168,194,0.48749306918414875,194.48749306918415
9,451|2990|3076|3362|3407|5381,1.5610542990741276,0.5850328949811293,1.0,1.0,103,342,0.47913984126307424,342.4791398412631
10,972|1562|1670|1880|3209|5243,1.3469647189093237,0.6004331671088393,1.0,1.0,145,342,0.48665859810533546,342.48665859810535
11,1879|1901|2481|3871|4359|4877,1.033250411415781,0.7569623536909432,1.0,1.0,145,360,0.4846885179582155,360.4846885179582
12,824|1751|2854|3776|4494|5233,1.0769072296582933,0.701624658923459,1.0,1.0,167,362,0.48641500018235667,362.4864150001824
13,540|1601|2275|3430|3512|4879,1.111417473345953,0.6956605791100665,1.0,1.0,167,362,0.48740192407828326,362.48740192407826
14,1690|1877|1922|3189|4096|4438,1.3225014056804358,0.606139023847831,1.0,1.0,149,536,0.48789382393599967,536.487893823936
15,882|1099|1541|3427|4350|5305,1.1960048155433334,0.6318939492926962,1.0,1.0,167,551,0.4874886430057155,551.4874886430057
16,1229|1489|1672|1761|3931|5606,1.2805557009250934,0.6300459017164978,1.0,1.0,148,715,0.4878695931772548,715.4878695931773
17,1379|1740|1840|3570|3937|4744,1.2226018273833048,0.634623237973236,1.0,1.0,161,718,0.488220227629556,718.4882202276295
18,525|2775|3509|3803|4743|5006,1.4067670537713899,0.6080447495193533,1.0,1.0,136,830,0.4858273634892829,830.4858273634893
19,594|1114|2560|2834|4802|5090,1.219244104347071,0.6435896742317895,1.0,1.0,162,894,0.48901520134905907,894.489015201349
20,1549|1742|1776|2570|3934|4666,1.2013975992547277,0.663851615922474,1.0,1.0,163,894,0.4890337324552463,894.4890337324553
21,591|1477|1837|4136|4450|5891,1.3765753170794504,0.6275029766216063,1.0,1.0,138,1009,0.4878567613547385,1009.4878567613547
22,525|2195|2614|3290|3938|4729,1.1263028649919655,0.7305064489619763,1.0,1.0,154,1030,0.4876179234490685,1030.487617923449
23,735|1756|2832|3061|4427|5016,1.1212447504662582,0.7440933574719111,1.0,1.0,148,1030,0.48775516776941197,1030.4877551677694
24,1026|2853|3067|4515|4570|5021,1.2078317017935225,0.6770992643687822,1.0,1.0,156,1057,0.48948819501282603,1057.4894881950129
25,952|1175|1984|2419|4204|4675,1.5195716792062801,0.6245609829278022,1.0,1.0,110,1145,0.4862123832733691,1145.4862123832734
26,1590|1624|3847|4453|4788|5106,1.414330271725691,0.6273928620999548,1.0,1.0,134,1145,0.4878295112112848,1145.4878295112112
27,1445|1908|2254|2999|3859|5175,1.118636643831509,0.7883401486595589,1.0,1.0,135,1175,0.48772238738881557,1175.4877223873889
28,1674|1773|2913|3489|4675|5453,1.229331894295279,0.6458066922793255,1.0,1.0,158,1217,0.4890647879644254,1217.4890647879645
29,1372|1830|2974|3421|5019|5379,1.2216293529576074,0.6776959271935104,1.0,1.0,154,1375,0.48916466238419576,1375.4891646623842
30,1749|2636|3719|4230|5155|5672,1.168472927736188,0.723274817531645,1.0,1.0,148,1385,0.4883864136639206,1385.4883864136639
31,1817|1990|3074|3846|4801|4871,1.1598791212514978,0.7342691463148746,1.0,1.0,146,1539,0.48894615390209173,1539.4889461539021
32,1323|1627|3866|4067|4429|5171,1.140592400489995,0.7864769887984221,1.0,1.0,133,1653,0.4879228132333248,1653.4879228132334
33,881|2111|2196|2478|3136|4725,1.1453717094880875,0.751523902114171,1.0,1.0,142,1687,0.4864446022626994,1687.4864446022627
34,1041|1519|2423|3292|4361|4953,1.1319588589404619,0.9034448399865034,1.0,1.0,77,1788,0.48428079820016495,1788.4842807982002
