idx,id,lon,lat
684,1663,29.0426454389275,41.0076839875317
685,1664,29.0426176273529,41.0067837384003
686,1665,29.0425898170378,41.0058834891122
687,1666,29.0425620079822,41.0049832396675
688,1667,29.042534200186,41.0040829900662
689,1668,29.0425063936492,41.0031827403083
690,1669,29.0424785883717,41.0022824903937
691,1670,29.0424507843534,41.0013822403226
692,1671,29.0424229815943,41.0004819900949
693,1672,29.0423951800942,40.9995817397105
694,1673,29.0423673798532,40.9986814891695
695,1674,29.0423395808712,40.997781238472
696,1675,29.042311783148,40.9968809876178
697,1676,29.0422839866837,40.995980736607
698,1677,29.0422561914782,40.9950804854397
699,1678,29.0422283975313,40.9941802341157
700,1679,29.0422006048432,40.9932799826352
701,1680,29.0421728134135,40.992379730998
702,1681,29.0421450232424,40.9914794792042
703,1682,29.0421172343298,40.9905792272539
704,1683,29.0420894466755,40.989678975147
705,1684,29.0420616602795,40.9887787228835
706,1685,29.0420338751418,40.9878784704633
707,1686,29.0420060912623,40.9869782178867
708,1687,29.0419783086409,40.9860779651534
709,1688,29.0419505272775,40.9851777122635
710,1689,29.0419227471721,40.9842774592171
711,1690,29.0418949683247,40.983377206014
712,1691,29.0418671907351,40.9824769526544
713,1692,29.0418394144034,40.9815766991383
714,1693,29.0418116393293,40.9806764454655
715,1694,29.0417838655129,40.9797761916362
716,1695,29.0417560929541,40.9788759376503
717,1696,29.0417283216529,40.9779756835078
718,1697,29.0417005516091,40.9770754292088
719,1698,29.0416727828228,40.9761751747532
720,1699,29.0416450152938,40.975274920141
721,1700,29.041617249022,40.9743746653722
722,1701,29.0415894840075,40.9734744104469
723,1702,29.0415617202501,40.9725741553651
724,1703,29.0415339577499,40.9716739001267
725,1704,29.0415061965066,40.9707736447317
726,1705,29.0414784365203,40.9698733891801
727,1710,29.0413931723682,40.9657521602665
728,1732,29.0444884150593,41.0099070918279
729,1733,29.0439104088151,41.0093877489712
730,1734,29.0438616871128,41.0085631614833
731,1735,29.0438338581244,41.0076629131728
732,1736,29.0438060303963,41.0067626647057
733,1737,29.0437782039286,41.0058624160819
734,1738,29.043750378721,41.0049621673015
735,1739,29.0437225547736,41.0040619183645
736,1740,29.0436947320863,41.0031616692708
737,1741,29.043666910659,41.0022614200205
738,1742,29.0436390904917,41.0013611706136
739,1743,29.0436112715842,41.0004609210501
740,1744,29.0435834539366,40.9995606713299
741,1745,29.0435556375487,40.9986604214531
742,1746,29.0435278224205,40.9977601714197
743,1747,29.043500008552,40.9968599212296
744,1748,29.043472195943,40.995959670883
745,1749,29.0434443845935,40.9950594203797
746,1750,29.0434165745035,40.9941591697198
747,1751,29.0433887656728,40.9932589189033
748,1752,29.0433609581014,40.9923586679302
749,1753,29.0433331517893,40.9914584168005
750,1754,29.0433053467364,40.9905581655141
751,1755,29.0432775429425,40.9896579140712
752,1756,29.0432497404077,40.9887576624716
753,1757,29.0432219391319,40.9878574107155
754,1758,29.043194139115,40.9869571588027
755,1759,29.043166340357,40.9860569067333
756,1760,29.0431385428577,40.9851566545074
757,1761,29.0431107466172,40.9842564021248
758,1762,29.0430829516353,40.9833561495856
759,1763,29.043055157912,40.9824558968899
760,1764,29.0430273654472,40.9815556440375
761,1765,29.0429995742409,40.9806553910286
762,1766,29.042971784293,40.9797551378631
763,1767,29.0429439956034,40.9788548845409
764,1768,29.0429162081721,40.9779546310622
765,1769,29.042888421999,40.9770543774269
766,1770,29.042860637084,40.976154123635
767,1771,29.0428328534271,40.9752538696865
768,1772,29.0428050710282,40.9743536155815
769,1773,29.0427772898873,40.9734533613198
770,1774,29.0427495100042,40.9725531069016
771,1775,29.0427217313789,40.9716528523268
772,1776,29.0426939540114,40.9707525975955
773,1781,29.042468705847,40.9663415854899
774,1782,29.0420177600718,40.9657710333162
775,1804,29.0446866662982,41.0099302313609
776,1805,29.0450312859118,41.0093954076294
777,1806,29.0450501212035,41.0085420742161
778,1807,29.045022276061,41.0076418265703
779,1808,29.0449944321795,41.0067415787679
780,1809,29.0449665895591,41.0058413308089
781,1810,29.0449387481997,41.0049410826931
782,1811,29.0449109081011,41.0040408344207
783,1812,29.0448830692633,41.0031405859917
784,1813,29.0448552316863,41.0022403374061
785,1814,29.04482739537,41.0013400886637
786,1815,29.0447995603143,41.0004398397648
787,1816,29.0447717265191,40.9995395907092
788,1817,29.0447438939845,40.9986393414969
789,1818,29.0447160627103,40.997739092128
790,1819,29.0446882326964,40.9968388426025
791,1820,29.0446604039428,40.9959385929204
792,1821,29.0446325764494,40.9950383430816
793,1822,29.0446047502163,40.9941380930861
794,1823,29.0445769252432,40.9932378429341
795,1824,29.0445491015301,40.9923375926254
796,1825,29.044521279077,40.9914373421601
797,1826,29.0444934578839,40.9905370915381
798,1827,29.0444656379505,40.9896368407595
799,1828,29.044437819277,40.9887365898243
800,1829,29.0444100018631,40.9878363387325
801,1830,29.0443821857089,40.9869360874841
802,1831,29.0443543708143,40.986035836079
803,1832,29.0443265571792,40.9851355845173
804,1833,29.0442987448035,40.984235332799
805,1834,29.0442709336872,40.9833350809241
806,1835,29.0442431238303,40.9824348288926
807,1836,29.0442153152326,40.9815345767044
808,1837,29.0441875078941,40.9806343243597
809,1838,29.0441597018147,40.9797340718583
810,1839,29.0441318969944,40.9788338192003
811,1840,29.0441040934331,40.9779335663858
812,1841,29.0440762911307,40.9770333134146
813,1842,29.0440484900871,40.9761330602868
814,1843,29.0440206903024,40.9752328070024
815,1844,29.0439928917764,40.9743325535614
816,1845,29.0439650945091,40.9734322999638
817,1846,29.0439372985004,40.9725320462096
818,1847,29.0439095037502,40.9716317922989
819,1848,29.0438817102585,40.9707315382315
820,1849,29.0438539180253,40.9698312840075
821,1852,29.0437163643462,40.9671767472071
822,1853,29.0433486749503,40.9665654325089
823,1876,29.046714497745,41.0099265842687
824,1877,29.0463091778552,41.0093790869215
825,1878,29.046238554033,41.008520974705
826,1879,29.0461386745057,41.0076498362887
827,1880,29.0461423834458,41.0067019937749
828,1881,29.0461549739288,41.0058202332931
829,1882,29.0461271164175,41.0049199858424
830,1883,29.0460992601678,41.004019738235
831,1884,29.0460714051796,41.0031194904711
832,1885,29.046043551453,41.0022192425504
833,1886,29.0460156989877,41.0013189944731
834,1887,29.0459878477839,41.0004187462391
835,1888,29.0459599978412,40.9995184978484
836,1889,29.0459321491598,40.9986182493011
837,1890,29.0459043017396,40.9977180005971
838,1891,29.0458764555805,40.9968177517365
839,1892,29.0458486106824,40.9959175027192
840,1893,29.0458207670452,40.9950172535453
841,1894,29.0457929246689,40.9941170042147
842,1895,29.0457650835535,40.9932167547275
843,1896,29.0457372436988,40.9923165050836
844,1897,29.0457094051049,40.9914162552831
845,1898,29.0456815677715,40.9905160053259
846,1899,29.0456537316988,40.9896157552121
847,1900,29.0456258968865,40.9887155049416
848,1901,29.0455980633347,40.9878152545145
849,1902,29.0455702310432,40.9869150039308
850,1903,29.0455424000121,40.9860147531904
851,1904,29.0455145702412,40.9851145022934
852,1905,29.0454867417305,40.9842142512397
853,1906,29.0454589144799,40.9833140000294
854,1907,29.0454310884894,40.9824137486625
855,1908,29.0454032637588,40.981513497139
856,1909,29.0453754402882,40.9806132454588
857,1910,29.0453476180774,40.979712993622
858,1911,29.0453197971264,40.9788127416285
859,1912,29.0452919774351,40.9779124894785
860,1913,29.0452641590035,40.9770122371718
861,1914,29.0452363418315,40.9761119847085
862,1915,29.045208525919,40.9752117320886
863,1916,29.045180711266,40.9743114793121
864,1917,29.0451528978724,40.9734112263789
865,1918,29.0451250857381,40.9725109732891
866,1919,29.0450972748631,40.9716107200428
867,1920,29.0450694652473,40.9707104666398
868,1921,29.0450125633292,40.9698330538786
869,1922,29.0447260323053,40.968956691304
870,1923,29.0445915937398,40.968050099075
871,1924,29.0444762515188,40.9673989272396
872,1948,29.047037062005,41.0099787612705
873,1949,29.0470114220866,41.0094219423346
874,1950,29.0469416382147,41.0085718033174
875,1951,29.0468442163235,41.0080034919053
876,1952,29.0468096001835,41.0063598502257
877,1953,29.0471583703463,41.005662436824
878,1954,29.0472868480481,41.0049022448186
879,1955,29.0472840614017,41.0039964661806
880,1956,29.0472597398345,41.0030983827088
881,1957,29.0471080353622,41.0022461751297
882,1958,29.0471615217567,41.00125619006
883,1959,29.0471761339921,41.0003976404729
884,1960,29.0471482679021,40.9994973927476
885,1961,29.0471204030741,40.9985971448656
886,1962,29.0470925395079,40.997696896827
887,1963,29.0470646772035,40.9967966486316
888,1964,29.0470368161609,40.9958964002796
889,1965,29.04700895638,40.9949961517709
890,1966,29.0469810978608,40.9940959031056
891,1967,29.046953240603,40.9931956542836
892,1968,29.0469253846068,40.9922954053049
893,1969,29.046897529872,40.9913951561695
894,1970,29.0468696763986,40.9904949068775
895,1971,29.0468418241865,40.9895946574288
896,1972,29.0468139732356,40.9886944078235
897,1973,29.0467861235459,40.9877941580615
898,1974,29.0467582751172,40.9868939081428
899,1975,29.0467304279497,40.9859936580675
900,1976,29.0467025820431,40.9850934078356
901,1977,29.0466747373974,40.9841931574469
902,1978,29.0466468940125,40.9832929069017
903,1979,29.0466190518884,40.9823926561998
904,1980,29.0465912110251,40.9814924053412
905,1981,29.0465633714224,40.980592154326
906,1982,29.0465355330802,40.9796919031541
907,1983,29.0465076959986,40.9787916518256
908,1984,29.0464798601775,40.9778914003405
909,1985,29.0464520256167,40.9769911486987
910,1986,29.0464241923163,40.9760908969003
911,1987,29.0463963602761,40.9751906449452
912,1988,29.0463685294961,40.9742903928335
913,1989,29.0463406999763,40.9733901405652
914,1990,29.0463128717165,40.9724898881402
915,1991,29.0462850447167,40.9715896355586
916,1992,29.0462572189769,40.9706893828204
917,1993,29.0462361428047,40.9699463326145
918,2027,29.0479164738049,41.0037541115809
919,2028,29.047910155709,41.0031507142755
920,2029,29.0478450529903,41.0026296282674
921,2030,29.0483421532022,41.0010949742266
922,2031,29.0483644189383,41.0003765224665
923,2032,29.048336536701,40.9994762754069
924,2033,29.0483086557264,40.9985760281906
925,2034,29.0482807760143,40.9976757808176
926,2035,29.0482528975648,40.9967755332879
927,2036,29.0482250203778,40.9958752856016
928,2037,29.0481971444533,40.9949750377585
929,2038,29.048169269791,40.9940747897588
930,2039,29.0481413963911,40.9931745416024
931,2040,29.0481135242534,40.9922742932893
932,2041,29.0480856533778,40.9913740448195
933,2042,29.0480577837644,40.990473796193
934,2043,29.048029915413,40.9895735474098
935,2044,29.0480020483235,40.98867329847
936,2045,29.0479741824959,40.9877730493735
937,2046,29.0479463179302,40.9868728001203
938,2047,29.0479184546262,40.9859725507105
939,2048,29.047890592584,40.985072301144
940,2049,29.0478627318034,40.9841720514207
941,2050,29.0478348722843,40.9832718015409
942,2051,29.0478070140268,40.9823715515044
943,2052,29.0477791570307,40.9814713013112
944,2053,29.047751301296,40.9805710509613
945,2054,29.0477234468226,40.9796708004548
946,2055,29.0476955936105,40.9787705497916
947,2056,29.0476677416595,40.9778702989717
948,2057,29.0476398909696,40.9769700479952
949,2058,29.0476120415408,40.976069796862
950,2059,29.047584193373,40.9751695455722
951,2060,29.0475563464662,40.9742692941257
952,2061,29.0475285008201,40.9733690425226
953,2062,29.0475006564349,40.9724687907628
954,2063,29.0474728133104,40.9715685388464
955,2064,29.0474449714466,40.9706682867733
956,2065,29.0474488924203,40.9698483129736
957,2102,29.0494747575568,41.0009537746792
958,2103,29.0495527026219,41.0003553922196
959,2104,29.0495248042373,40.9994551458262
960,2105,29.0494969071161,40.998554899276
961,2106,29.0494690112582,40.9976546525691
962,2107,29.0494411166637,40.9967544057055
963,2108,29.0494132233323,40.9958541586851
964,2109,29.0493853312641,40.9949539115081
965,2110,29.049357440459,40.9940536641744
966,2111,29.0493295509169,40.9931534166839
967,2112,29.0493016626378,40.9922531690368
968,2113,29.0492737756216,40.9913529212329
969,2114,29.0492458898681,40.9904526732724
970,2115,29.0492180053775,40.9895524251552
971,2116,29.0491901221495,40.9886521768812
972,2117,29.0491622401842,40.9877519284506
973,2118,29.0491343594814,40.9868516798633
974,2119,29.0491064800411,40.9859514311193
975,2120,29.0490786018633,40.9850511822186
976,2121,29.0490507249478,40.9841509331612
977,2122,29.0490228492946,40.9832506839471
978,2123,29.0489949749037,40.9823504345763
979,2124,29.048967101775,40.9814501850489
980,2125,29.0489392299083,40.9805499353647
981,2126,29.0489113593037,40.9796496855239
982,2127,29.0488834899611,40.9787494355264
983,2128,29.0488556218804,40.9778491853723
984,2129,29.0488277550615,40.9769489350614
985,2130,29.0487998895044,40.9760486845939
986,2131,29.048772025209,40.9751484339697
987,2132,29.0487441621753,40.9742481831888
988,2133,29.0487163004032,40.9733479322513
989,2134,29.0486884398926,40.9724476811571
990,2135,29.0486605806435,40.9715474299062
991,2136,29.0486327226557,40.9706471784987
992,2137,29.0486091541367,40.9697505227045
993,2138,29.0489235939578,40.9692115847984
994,2174,29.0503548648326,41.0008380801526
995,2175,29.0507214257634,41.0003151876579
996,2176,29.0507130705101,40.9994340040056
997,2177,29.0506851572424,40.9985337581219
998,2178,29.0506572452389,40.9976335120814
999,2179,29.0506293344993,40.9967332658842
1000,2180,29.0506014250237,40.9958330195303
1001,2181,29.0505735168119,40.9949327730197
1002,2182,29.050545609864,40.9940325263523
1003,2183,29.0505177041798,40.9931322795283
1004,2184,29.0504897997593,40.9922320325475
1005,2185,29.0504618966025,40.99133178541
1006,2186,29.0504339947091,40.9904315381158
1007,2187,29.0504060940793,40.9895312906648
1008,2188,29.0503781947129,40.9886310430572
1009,2189,29.0503502966099,40.9877307952928
1010,2190,29.0503223997701,40.9868305473717
1011,2191,29.0502945041936,40.9859302992939
1012,2192,29.0502666098802,40.9850300510594
1013,2193,29.05023871683,40.9841298026682
1014,2194,29.0502108250427,40.9832295541203
1015,2195,29.0501829345185,40.9823293054157
1016,2196,29.0501550452571,40.9814290565544
1017,2197,29.0501271572586,40.9805288075364
1018,2198,29.0500992705228,40.9796285583617
1019,2199,29.0500713850498,40.9787283090303
1020,2200,29.0500435008394,40.9778280595422
1021,2201,29.0500156178916,40.9769278098973
1022,2202,29.0499877362062,40.9760275600959
1023,2203,29.0499598557834,40.9751273101377
1024,2204,29.0499319766229,40.9742270600228
1025,2205,29.0499040987247,40.9733268097512
1026,2206,29.0498762220888,40.972426559323
1027,2207,29.0498483467151,40.971526308738
1028,2208,29.0498204726035,40.9706260579964
1029,2209,29.0497925997539,40.9697258070981
1030,2210,29.0498669015376,40.96900133502
1031,2247,29.0518668588446,41.000161063713
1032,2248,29.0519013355188,40.9994128499451
1033,2249,29.0518734061047,40.9985126047282
1034,2250,29.0518454779555,40.9976123593546
1035,2251,29.051817551071,40.9967121138243
1036,2252,29.0517896254511,40.9958118681372
1037,2253,29.0517617010959,40.9949116222934
1038,2254,29.0517337780052,40.9940113762928
1039,2255,29.051705856179,40.9931111301355
1040,2256,29.0516779356172,40.9922108838214
1041,2257,29.0516500163198,40.9913106373506
1042,2258,29.0516220982867,40.9904103907231
1043,2259,29.0515941815177,40.9895101439388
1044,2260,29.0515662660129,40.9886098969978
1045,2261,29.0515383517722,40.9877096499001
1046,2262,29.0515104387956,40.9868094026457
1047,2263,29.0514825270829,40.9859091552345
1048,2264,29.0514546166341,40.9850089076666
1049,2265,29.0514267074491,40.984108659942
1050,2266,29.0513987995278,40.9832084120606
1051,2267,29.0513708928703,40.9823081640226
1052,2268,29.0513429874764,40.9814079158278
1053,2269,29.0513150833461,40.9805076674762
1054,2270,29.0512871804792,40.979607418968
1055,2271,29.0512592788759,40.9787071703031
1056,2272,29.0512313785358,40.9778069214814
1057,2273,29.0512034794591,40.9769066725031
1058,2274,29.0511755816456,40.976006423368
1059,2275,29.0511476850954,40.9751061740762
1060,2276,29.0511197898082,40.9742059246277
1061,2277,29.051091895784,40.9733056750225
1062,2278,29.0510640030229,40.9724054252606
1063,2279,29.0510361115246,40.971505175342
1064,2280,29.0510082212892,40.9706049252667
1065,2281,29.0509803323166,40.9697046750347
1066,2282,29.0509658111269,40.968815511029
1067,2283,29.0511572962857,40.9680503701926
1068,2319,29.0529441722126,40.9999817505085
1069,2320,29.0530895992626,40.9993916836448
1070,2321,29.0530616537022,40.9984914390952
1071,2322,29.0530337094073,40.9975911943888
1072,2323,29.053005766378,40.9966909495257
1073,2324,29.052977824614,40.9957907045058
1074,2325,29.0529498841153,40.9948904593291
1075,2326,29.052921944882,40.9939902139957
1076,2327,29.0528940069138,40.9930899685055
1077,2328,29.0528660702108,40.9921897228586
1078,2329,29.0528381347729,40.9912894770549
1079,2330,29.0528102005999,40.9903892310945
1080,2331,29.052782267692,40.9894889849773
1081,2332,29.0527543360489,40.9885887387033
1082,2333,29.0527264056706,40.9876884922726
1083,2334,29.0526984765571,40.9867882456852
1084,2335,29.0526705487083,40.985887998941
1085,2336,29.0526426221241,40.9849877520401
1086,2337,29.0526146968044,40.9840875049824
1087,2338,29.0525867727492,40.983187257768
1088,2339,29.0525588499585,40.9822870103969
1089,2340,29.0525309284321,40.981386762869
1090,2341,29.0525030081701,40.9804865151844
1091,2342,29.0524750891722,40.979586267343
1092,2343,29.0524471714386,40.9786860193449
1093,2344,29.052419254969,40.9777857711901
1094,2345,29.0523913397634,40.9768855228786
1095,2346,29.0523634258219,40.9759852744103
1096,2347,29.0523355131442,40.9750850257853
1097,2348,29.0523076017304,40.9741847770035
1098,2349,29.0522796915803,40.9732845280651
1099,2350,29.052251782694,40.9723842789699
1100,2351,29.0522238750713,40.971484029718
1101,2352,29.0521959687122,40.9705837803094
1102,2353,29.0521680636166,40.969683530744
1103,2354,29.0521401597844,40.968783281022
1104,2355,29.0521207956004,40.9681022617484
1105,2391,29.0537344352611,40.9998423042287
1106,2392,29.0542243525425,40.9992994712581
1107,2393,29.0542499000341,40.9984702612227
1108,2394,29.0542219395937,40.997570017184
1109,2395,29.0541939804195,40.9966697729884
1110,2396,29.0541660225115,40.9957695286361
1111,2397,29.0541380658695,40.994869284127
1112,2398,29.0541101104935,40.9939690394611
1113,2399,29.0540821563834,40.9930687946385
1114,2400,29.0540542035393,40.992168549659
1115,2401,29.0540262519609,40.9912683045229
1116,2402,29.0539983016483,40.9903680592299
1117,2403,29.0539703526013,40.9894678137802
1118,2404,29.05394240482,40.9885675681737
1119,2405,29.0539144583042,40.9876673224104
1120,2406,29.0538865130539,40.9867670764903
1121,2407,29.053858569069,40.9858668304135
1122,2408,29.0538306263495,40.98496658418
1123,2409,29.0538026848953,40.9840663377897
1124,2410,29.0537747447062,40.9831660912426
1125,2411,29.0537468057824,40.9822658445387
1126,2412,29.0537188681236,40.9813655976782
1127,2413,29.0536909317298,40.9804653506608
1128,2414,29.053662996601,40.9795651034867
1129,2415,29.0536350627372,40.9786648561559
1130,2416,29.0536071301381,40.9777646086683
1131,2417,29.0535791988038,40.9768643610239
1132,2418,29.0535512687342,40.9759641132228
1133,2419,29.0535233399292,40.975063865265
1134,2420,29.0534954123888,40.9741636171504
1135,2421,29.0534674861129,40.9732633688791
1136,2422,29.0534395611015,40.972363120451
1137,2423,29.0534116373544,40.9714628718662
1138,2424,29.0533837148716,40.9705626231247
1139,2425,29.0533557936531,40.9696623742264
1140,2426,29.0533278736987,40.9687621251714
1141,2427,29.0533484797569,40.96790477608
1142,2428,29.0537254519467,40.9672661869448
1143,2429,29.0536332891505,40.9663181193794
1144,2464,29.0553362819791,40.9990918294729
1145,2465,29.0554381450998,40.9984490711109
1146,2466,29.0554101685139,40.9975488277401
1147,2467,29.055382193195,40.9966485842126
1148,2468,29.0553542191429,40.9957483405282
1149,2469,29.0553262463576,40.9948480966871
1150,2470,29.0552982748391,40.9939478526891
1151,2471,29.0552703045872,40.9930476085344
1152,2472,29.0552423356019,40.9921473642229
1153,2473,29.0552143678832,40.9912471197545
1154,2474,29.0551864014309,40.9903468751294
1155,2475,29.0551584362451,40.9894466303475
1156,2476,29.0551304723256,40.9885463854088
1157,2477,29.0551025096724,40.9876461403134
1158,2478,29.0550745482853,40.9867458950611
1159,2479,29.0550465881645,40.9858456496521
1160,2480,29.0550186293097,40.9849454040863
1161,2481,29.0549906717209,40.9840451583637
1162,2482,29.0549627153981,40.9831449124843
1163,2483,29.0549347603411,40.9822446664482
1164,2484,29.05490680655,40.9813444202553
1165,2485,29.0548788540246,40.9804441739056
1166,2486,29.054850902765,40.9795439273991
1167,2487,29.0548229527709,40.9786436807359
1168,2488,29.0547950040424,40.9777434339159
1169,2489,29.0547670565794,40.9768431869391
1170,2490,29.0547391103819,40.9759429398056
1171,2491,29.0547111654497,40.9750426925153
1172,2492,29.0546832217827,40.9741424450683
1173,2493,29.0546552793811,40.9732421974645
1174,2494,29.0546273382446,40.9723419497039
1175,2495,29.0545993983732,40.9714417017866
1176,2496,29.0545714597668,40.9705414537125
1177,2497,29.0545435224254,40.9696412054817
1178,2498,29.0545155863489,40.9687409570941
1179,2499,29.0544876515373,40.9678407085497
1180,2500,29.0544845181159,40.9669530977964
1181,2501,29.0545637711843,40.9661145901282
1182,2502,29.0548710433656,40.9654384073479
1183,2536,29.0561775152011,40.9989303948554
1184,2537,29.0565860910429,40.9983864995789
1185,2538,29.0565983961672,40.9975276260574
1186,2539,29.0565704047036,40.9966273831982
1187,2540,29.0565424145075,40.9957271401822
1188,2541,29.056514425579,40.9948268970093
1189,2542,29.056486437918,40.9939266536797
1190,2543,29.0564584515244,40.9930264101933
1191,2544,29.0564304663981,40.99212616655
1192,2545,29.056402482539,40.9912259227499
1193,2546,29.0563744999472,40.9903256787931
1194,2547,29.0563465186225,40.9894254346794
1195,2548,29.0563185385649,40.9885251904089
1196,2549,29.0562905597743,40.9876249459816
1197,2550,29.0562625822506,40.9867247013976
1198,2551,29.0562346059938,40.9858244566567
1199,2552,29.0562066310038,40.984924211759
1200,2553,29.0561786572806,40.9840239667045
1201,2554,29.056150684824,40.9831237214933
1202,2555,29.0561227136341,40.9822234761252
1203,2556,29.0560947437107,40.9813232306004
1204,2557,29.0560667750538,40.9804229849187
1205,2558,29.0560388076633,40.9795227390803
1206,2559,29.0560108415391,40.9786224930851
1207,2560,29.0559828766813,40.9777222469331
1208,2561,29.0559549130896,40.9768220006243
1209,2562,29.0559269507642,40.9759217541587
1210,2563,29.0558989897048,40.9750215075363
1211,2564,29.0558710299115,40.9741212607572
1212,2565,29.0558430713841,40.9732210138213
1213,2566,29.0558151141226,40.9723207667286
1214,2567,29.0557871581269,40.9714205194792
1215,2568,29.055759203397,40.9705202720729
1216,2569,29.0557312499328,40.9696200245099
1217,2570,29.0557032977343,40.9687197767902
1218,2571,29.0556753468013,40.9678195289136
1219,2572,29.0556473971338,40.9669192808803
1220,2573,29.0556194487318,40.9660190326902
1221,2574,29.0556425107715,40.9651519102887
1222,2575,29.0559268762373,40.964473480251
1223,2609,29.0577022599437,40.9981781408225
1224,2610,29.0577866225528,40.9975064121357
1225,2611,29.0577586149446,40.9966061699452
1226,2612,29.0577306086047,40.995705927598
1227,2613,29.057702603533,40.9948056850939
1228,2614,29.0576745997295,40.9939054424329
1229,2616,29.0576185959269,40.9921049566406
1230,2617,29.0575905959277,40.9912047135092
1231,2618,29.0575625971963,40.9903044702209
1232,2619,29.0575345997328,40.9894042267758
1233,2620,29.0575066035372,40.988503983174
1234,2621,29.0574786086092,40.9876037394153
1235,2622,29.057450614949,40.9867034954997
1236,2623,29.0574226225563,40.9858032514274
1237,2624,29.0573946314312,40.9849030071982
1238,2625,29.0573666415736,40.9840027628123
1239,2626,29.0573386529833,40.9831025182695
1240,2627,29.0573106656605,40.9822022735699
1241,2628,29.0572826796048,40.9813020287135
1242,2629,29.0572546948165,40.9804017837003
1243,2630,29.0572267112952,40.9795015385303
1244,2631,29.057198729041,40.9786012932034
1245,2632,29.0571707480539,40.9777010477198
1246,2633,29.0571427683337,40.9768008020794
1247,2634,29.0571147898804,40.9759005562821
1248,2635,29.0570868126939,40.9750003103281
1249,2636,29.0570588367742,40.9741000642173
1250,2637,29.0570308621212,40.9731998179497
1251,2638,29.0570028887347,40.9722995715252
1252,2639,29.0569749166149,40.971399324944
1253,2640,29.0569469457615,40.970499078206
1254,2641,29.0569189761746,40.9695988313113
1255,2642,29.0568910078541,40.9686985842597
1256,2643,29.0568630407998,40.9677983370513
1257,2644,29.0568350750118,40.9668980896862
1258,2645,29.0568071104899,40.9659978421642
1259,2646,29.0567791472342,40.9650975944855
1260,2647,29.0564941574686,40.9643320271134
1261,2648,29.0565748639945,40.9637303136504
1262,2681,29.0585714560157,40.9980055645391
1263,2682,29.0589441315498,40.9974560970794
1264,2683,29.0589468239172,40.9965849444538
1265,2684,29.0589188014335,40.9956847027757
1266,2685,29.0588907802187,40.9947844609407
1267,2686,29.0588627602729,40.9938842189488
1268,2687,29.058834741596,40.9929839768001
1269,2688,29.0588067241878,40.9920837344946
1270,2689,29.0587787080483,40.9911834920322
1271,2690,29.0587506931776,40.990283249413
1272,2691,29.0587226795754,40.9893830066369
1273,2692,29.0586946672417,40.988482763704
1274,2693,29.0586666561766,40.9875825206142
1275,2694,29.0586386463798,40.9866822773677
1276,2695,29.0586106378513,40.9857820339642
1277,2696,29.0585826305911,40.984881790404
1278,2697,29.0585546245992,40.9839815466869
1279,2698,29.0585266198753,40.983081302813
1280,2699,29.0584986164196,40.9821810587822
1281,2700,29.0584706142318,40.9812808145947
1282,2701,29.058442613312,40.9803805702503
1283,2702,29.0584146136601,40.979480325749
1284,2703,29.0583866152759,40.978580081091
1285,2704,29.0583586181596,40.9776798362761
1286,2705,29.0583306223109,40.9767795913045
1287,2706,29.0583026277298,40.9758793461759
1288,2707,29.0582746344163,40.9749791008906
1289,2708,29.0582466423702,40.9740788554485
1290,2709,29.0582186515916,40.9731786098495
1291,2710,29.0581906620804,40.9722783640938
1292,2711,29.0581626738364,40.9713781181812
1293,2712,29.0581346868596,40.9704778721118
1294,2713,29.05810670115,40.9695776258856
1295,2714,29.0580787167075,40.9686773795026
1296,2715,29.0580507335321,40.9677771329628
1297,2716,29.0580227516236,40.9668768862662
1298,2717,29.057994770982,40.9659766394128
1299,2718,29.0579667916072,40.9650763924026
1300,2719,29.0581360423963,40.9643839417099
1301,2720,29.0579683989491,40.9631125582985
1302,2754,29.0600644478775,40.997257117732
1303,2755,29.0601350316208,40.9965637067239
1304,2756,29.0601069929934,40.9956634657153
1305,2757,29.0600789556356,40.9947632245498
1306,2758,29.0600509195475,40.9938629832274
1307,2759,29.0600228847289,40.9929627417482
1308,2760,29.0599948511799,40.9920625001121
1309,2761,29.0599668189004,40.9911622583191
1310,2762,29.0599387878902,40.9902620163693
1311,2763,29.0599107581494,40.9893617742626
1312,2764,29.0598827296778,40.988461531999
1313,2765,29.0598547024754,40.9875612895786
1314,2766,29.0598266765422,40.9866610470014
1315,2767,29.059798651878,40.9857608042673
1316,2768,29.0597706284829,40.9848605613763
1317,2769,29.0597426063566,40.9839603183285
1318,2770,29.0597145854992,40.9830600751238
1319,2771,29.0596865659107,40.9821598317623
1320,2772,29.0596585475908,40.981259588244
1321,2773,29.0596305305397,40.9803593445688
1322,2774,29.0596025147571,40.9794591007367
1323,2775,29.0595745002431,40.9785588567478
1324,2776,29.0595464869976,40.9776586126021
1325,2777,29.0595184750204,40.9767583682996
1326,2778,29.0594904643117,40.9758581238402
1327,2779,29.0594624548712,40.9749578792239
1328,2780,29.0594344466989,40.9740576344509
1329,2781,29.0594064397947,40.973157389521
1330,2782,29.0593784341587,40.9722571444343
1331,2783,29.0593504297906,40.9713568991907
1332,2784,29.0593224266906,40.9704566537903
1333,2785,29.0592944248584,40.9695564082331
1334,2786,29.059266424294,40.9686561625191
1335,2787,29.0592384249974,40.9677559166482
1336,2788,29.0592104269685,40.9668556706206
1337,2789,29.0591824302072,40.9659554244361
1338,2790,29.0591544347134,40.9650551780948
1339,2791,29.0591265958837,40.9641550402803
