archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,1029|2773|4657,1.4264999356016275,0.46020152000374553,0.12241687508250192,0.30896317143273205,131,0,0.49867107172677355,0.49867107172677355
2,1390|2918|4586,1.3607997566205003,0.5002796192455021,0.0,1.0,121,0,0.4977199338454449,0.4977199338454449
3,1318|2774|4513,1.373277971151353,0.48229782872416743,0.023250226303262355,0.6899533728167029,126,0,0.4986716068349742,0.4986716068349742
4,810|2700|4513,1.5065009803296618,0.4464815065032745,0.27148005954893517,0.07239919268526951,142,0,0.4976865110021265,0.4976865110021265
5,882|2700|4585,1.4855354145652178,0.4493935064184743,0.23241564473269566,0.1226086393471324,131,0,0.49726420826355083,0.49726420826355083
6,882|2700|4513,1.4822608389984786,0.4495120236071956,0.22631424113961152,0.12465214300060273,132,0,0.4974726269056283,0.4974726269056283
7,1318|2918|4586,1.3646672446696588,0.4927151821626961,0.007206156950240641,0.8695720428240099,134,0,0.4986748323117502,0.4986748323117502
8,1317|2773|4513,1.3734169856347804,0.47670052173584204,0.02350924719051574,0.5934431754044502,140,0,0.49908064311763817,0.49908064311763817
9,520|2773|5088,1.852203535070753,0.444036052496352,0.9156156938156035,0.030234049793707637,118,0,0.4952171220931401,0.4952171220931401
10,1244|2773|4585,1.3858634679912079,0.466305835998554,0.04670034802878016,0.41421534769437296,138,0,0.49844109358354466,0.49844109358354466
11,520|2773|5160,1.8974919319178112,0.44228256672248273,1.0,0.0,117,0,0.4959882210220891,0.4959882210220891
12,1318|2845|4513,1.3681128157597815,0.48987716053082614,0.013626170598127213,0.8206381486275154,132,0,0.49902287904651765,0.49902287904651765
13,1317|2918|4586,1.3687942045086123,0.4866056679552187,0.01489577872769118,0.7642302376511954,138,0,0.4986716068349742,0.4986716068349742
14,1244|2774|4657,1.3951906769476452,0.4648750370385913,0.0640794144391864,0.3895451464044912,134,0,0.4983363744191104,0.4983363744191104
15,1029|2700|4513,1.419455759416791,0.46104440852180767,0.10929170480973933,0.32349647065043946,139,0,0.4987423506569793,0.4987423506569793
16,1317|2774|4513,1.3755094757113384,0.47508401424843005,0.027408111703304303,0.5655709402288714,141,0,0.49916796805731345,0.49916796805731345
17,1029|2773|4513,1.4182915868441632,0.4611553604213732,0.10712254225024652,0.3254095316550735,140,0,0.4987849994778685,0.4987849994778685
18,956|2700|4513,1.441669743503213,0.45185446277557095,0.15068225438150515,0.16504107772182178,148,0,0.49839866493939,0.49839866493939
19,956|2772|4513,1.440643168340554,0.4565446892232022,0.14876947232521684,0.24591116065870292,129,0,0.49863595130738997,0.49863595130738997
20,1317|2845|4513,1.3709989840160146,0.48319798792643925,0.01900386825998387,0.7054741478063379,136,0,0.49838959325868143,0.49838959325868143
21,1244|2773|4513,1.384864799108675,0.46753442515966315,0.04483956278073827,0.43539899596031706,135,0,0.4985019691179335,0.4985019691179335
22,1244|2774|4585,1.3886773152374,0.46492964542494436,0.05194329244963605,0.39048671815645913,142,0,0.498141530190276,0.498141530190276
23,1317|2774|4657,1.3824071315166235,0.47322124833666823,0.04026027561171983,0.5334526543724915,135,0,0.49875792958140774,0.49875792958140774
24,520|2702|5088,1.8688161300079733,0.4435344699581468,0.946569368383371,0.021585635497031675,116,0,0.49647013297744547,0.49647013297744547
25,1244|2773|4586,1.3854256202532507,0.4686501481502058,0.04588452145609978,0.4546365768718607,130,135,0.49857714159313943,135.49857714159313
26,1244|2845|4513,1.384009697997695,0.47442301850162183,0.04324628240450327,0.5541738826534737,130,135,0.498946369438071,135.49894636943807
27,1317|2702|4513,1.3824947565996177,0.47466565673675587,0.04042354440345443,0.5583575131067237,130,135,0.49898526924704006,135.49898526924704
