archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
18,830|1277|4168,4.907306082427422,0.656400900861108,1.0,1.0,36,876,0.47042348591632066,876.4704234859163
19,1760|2414|4506,1.9366412384130445,0.7679634144512185,1.0,1.0,127,1111,0.4900906288723159,1111.4900906288724
20,1113|3427|5455,1.9430955789636957,0.7279954029324435,1.0,1.0,160,1111,0.49029503663538687,1111.4902950366354
21,1376|3407|3733,3.244405945701838,0.6693980649432509,1.0,1.0,101,1167,0.48451276563199946,1167.484512765632
22,2467|4382|4668,3.394078145305083,0.6717701130394752,1.0,1.0,89,1268,0.4824950501954439,1268.4824950501954
23,1034|3721|4144,2.1213132485813913,0.7077475178240189,1.0,1.0,160,1286,0.49081016357667917,1286.4908101635767
24,1766|1973|3940,2.1085173655773697,0.7164291512010638,1.0,1.0,156,1286,0.49084058698081323,1286.4908405869808
25,1905|4011|4576,1.9489830979048177,0.8161144345284458,1.0,1.0,104,1398,0.4839664060977363,1398.4839664060978
26,2116|4723|5379,2.1422672492124955,0.7147233739836157,1.0,1.0,157,1446,0.4907817945015212,1446.4907817945016
27,1543|2641|5091,2.0580691228717365,0.7312970073567029,1.0,1.0,153,1446,0.49168776941739356,1446.4916877694175
28,610|2185|4653,1.9764819402095959,0.7585606577036482,1.0,1.0,132,1446,0.49175664604725183,1446.4917566460472
29,1527|2637|4096,2.5244031402169878,0.6825739883252093,1.0,1.0,143,1569,0.4883890728056152,1569.4883890728056
30,825|2614|4581,1.99895923960417,0.7663566600381321,1.0,1.0,127,1578,0.4906445121932677,1578.4906445121933
31,2253|2840|5014,2.060439218521781,0.731910272478371,1.0,1.0,152,1599,0.49183667169892603,1599.4918366716988
32,1249|3418|3514,2.144510952637288,0.7190658255184782,1.0,1.0,154,1759,0.49043006180500887,1759.490430061805
33,2189|4084|4735,2.004964298872824,0.7785467243399153,1.0,1.0,121,1832,0.4906387394373055,1832.4906387394374
34,1306|1528|3865,2.570055576339388,0.6891743400199288,1.0,1.0,136,1878,0.48948112277417566,1878.4894811227741
35,2333|3778|4672,2.0828716817323287,0.8147360794895759,1.0,1.0,106,2258,0.48494824387501545,2258.484948243875
36,2109|2117|4594,2.325595704680007,0.7124192169874835,1.0,1.0,144,2272,0.49146824928890864,2272.491468249289
37,244|3917|4515,2.7410366866126803,0.7022755777835743,1.0,1.0,126,2366,0.4898167867373141,2366.4898167867373
38,969|4715|4744,2.8384318293945356,0.7025785454655661,1.0,1.0,118,2492,0.4892023180848405,2492.489202318085
39,1019|3498|4354,2.7169169509174056,0.7068390915057011,1.0,1.0,123,2540,0.49034307379808517,2540.490343073798
40,2038|4314|4601,3.50047612563895,0.6935339428264571,1.0,1.0,85,2585,0.4856058521295769,2585.4856058521295
41,1086|3127|4152,2.162697704751364,0.762073482639948,1.0,1.0,126,2844,0.4934832880472075,2844.493483288047
42,1385|3786|4001,2.3829481389689597,0.7267968206215113,1.0,1.0,136,2883,0.49284387604088725,2883.4928438760408
43,1626|2540|4748,3.269759353314166,0.7064499736097404,1.0,1.0,94,3000,0.48818805106938057,3000.4881880510693
44,820|2035|4086,2.19563010432699,0.7541818294973544,1.0,1.0,131,3044,0.49398984742900326,3044.493989847429
45,1467|4807|4865,2.206908328348024,0.7444702964465211,1.0,1.0,139,3044,0.4940422942011916,3044.4940422942013
46,1202|2107|4674,3.5406506353215454,0.7034710805461222,1.0,1.0,80,3091,0.48634482802622975,3091.486344828026
47,737|4139|4747,2.6911181784550045,0.7167383522852577,1.0,1.0,122,3157,0.4909251121261862,3157.490925112126
48,1443|3580|4667,3.451014362541565,0.7050603073612961,1.0,1.0,84,3180,0.48638943423372843,3180.486389434234
49,1975|3194|5028,2.2257578004423197,0.7543091740835701,1.0,1.0,130,3314,0.49439982641886404,3314.494399826419
50,1232|3295|3419,2.8841382893356124,0.7149473674110703,1.0,1.0,110,3368,0.4900389546022176,3368.4900389546024
51,245|2180|4588,2.246003457281704,0.7544411533920172,1.0,1.0,127,3444,0.4945508613592141,3444.494550861359
52,823|4361|4523,2.4107673010163864,0.7437247592183704,1.0,1.0,128,3484,0.4933573351382756,3484.493357335138
53,739|2408|3571,2.1656621882545126,0.892985144830039,1.0,1.0,72,3555,0.4851397268132865,3555.4851397268135
54,601|3722|4870,2.4776477023309043,0.7474222258062476,1.0,1.0,120,3751,0.49344931028024847,3751.49344931028
55,1520|2910|4935,2.5025247168398974,0.7487612961197267,1.0,1.0,119,3871,0.49340996152995364,3871.49340996153
56,1619|4597|4936,2.36944495029584,0.7552936613992224,1.0,1.0,120,3875,0.49397664767970684,3875.4939766476796
57,1158|4093|5312,4.7155705922859665,0.7095575756326024,1.0,1.0,40,3941,0.4771769539953742,3941.4771769539952
58,898|3656|4220,2.555409055883955,0.7473231926299934,1.0,1.0,114,4043,0.4939892875007866,4043.493989287501
59,2400|3340|4739,2.3155320347153627,0.7672396211748446,1.0,1.0,118,4116,0.4933519425947015,4116.493351942595
60,1461|1838|4861,2.3792580799720233,0.7608882908960748,1.0,1.0,116,4127,0.4943030594994684,4127.4943030594995
61,1374|3491|4445,2.2604634596036015,0.7953887673332328,1.0,1.0,111,4204,0.4891990495986569,4204.489199049599
62,2105|3428|4144,2.2783421089517595,0.7743552933827853,1.0,1.0,115,4243,0.49307226730132464,4243.493072267302
63,820|1735|4581,2.528637767875812,0.7521774016075875,1.0,1.0,116,4282,0.4937095746263348,4282.493709574626
64,1110|3008|5454,2.7791221645726965,0.7333079551128868,1.0,1.0,114,4283,0.4914098807161012,4283.491409880716
65,1479|3264|4871,2.2385307012134206,0.8592197957072066,1.0,1.0,91,4287,0.48350741520753365,4287.483507415208
66,245|1760|3647,2.2772267781375617,0.7941037525317993,1.0,1.0,112,4364,0.48952955779462404,4364.489529557794
67,1328|1843|3582,2.7911740092136195,0.7338628848753755,1.0,1.0,113,4397,0.4912132016774451,4397.491213201677
68,398|2413|4291,2.245044799846117,0.9287903695814351,1.0,1.0,55,4450,0.4833837774303782,4450.48338377743
69,971|3364|4422,2.8132418365165206,0.7440739426033651,1.0,1.0,109,4638,0.49133030420387824,4638.491330304204
70,536|4081|5304,2.944300076701837,0.7407513329008311,1.0,1.0,102,4738,0.49025668176851844,4738.490256681768
71,462|821|4877,3.5817175670746675,0.7290750831610235,1.0,1.0,76,4945,0.48778706996393273,4945.487787069964
72,2329|3004|5030,2.4130838930665286,0.7707866793876678,1.0,1.0,113,5005,0.4925698722747294,5005.4925698722745
73,395|4444|5171,3.8744946632412534,0.7292743410623049,1.0,1.0,59,5098,0.4855135489853428,5098.485513548985
74,1978|2920|3718,2.350998235435881,0.8348977630479706,1.0,1.0,97,5174,0.4852266380914636,5174.485226638091
75,1767|2696|5166,2.3303238963266897,0.8897907159111025,1.0,1.0,73,5265,0.4859335085269625,5265.485933508527
76,604|4650|4667,2.9724849306819503,0.7456303988776408,1.0,1.0,98,5331,0.4900389546022176,5331.490038954602
77,1761|3340|3502,2.3724228039105606,0.8865298372699536,1.0,1.0,74,5482,0.4852159837384711,5482.485215983738
78,967|1180|4095,3.7692698281321793,0.7340133081544287,1.0,1.0,63,5630,0.48718904615198105,5630.487189046152
79,665|4134|4727,2.745465295652916,0.7598885296364729,1.0,1.0,105,5659,0.4920797250637457,5659.492079725063
80,1443|4372|5744,4.274415210511564,0.7346301678129717,1.0,1.0,46,5810,0.4823528187070931,5810.482352818707
81,1484|1629|4573,3.8043282247328443,0.7442000377339264,1.0,1.0,61,6032,0.4859803413726186,6032.485980341373
82,1374|2840|3573,2.5385078847465183,0.8150489384189091,1.0,1.0,98,6330,0.4870831010106262,6330.48708310101
83,1954|5012|5234,4.004595357109056,0.7468467747161909,1.0,1.0,55,6389,0.48411706938166715,6389.484117069382
84,890|4455|4964,4.240411991980976,0.7467245532927235,1.0,1.0,47,6447,0.4818175768433014,6447.481817576843
85,1181|1610|4717,2.719620361716788,0.7897289067102014,1.0,1.0,100,6496,0.4894880395123193,6496.489488039512
86,1104|1963|4429,2.542691611252767,0.8855509674558871,1.0,1.0,73,6720,0.48595949128428456,6720.485959491284
87,1842|3628|4881,2.5273549233896486,0.9704098007022691,1.0,1.0,38,6780,0.47958007596893465,6780.479580075969
88,1386|1540|4139,2.540738180064562,0.9230649579440592,1.0,1.0,56,6939,0.4851656128036542,6939.485165612804
89,685|2403|5600,2.901826475172039,0.7700382953763948,1.0,1.0,96,6942,0.49054875481551885,6942.490548754816
90,1768|4094|4578,2.579258075475435,0.8727751464754884,1.0,1.0,80,6970,0.48624359578326126,6970.486243595783
91,4957|5098|5532,17.162487688274616,0.7514961855514692,1.0,1.0,1,7024,0.3672285256941102,7024.367228525694
92,2609|3996|4519,2.592100175808378,0.8814167471833965,1.0,1.0,74,7050,0.48616063234664564,7050.486160632347
93,1753|4743|5104,3.3132911304681185,0.7659497723278617,1.0,1.0,80,7080,0.4876202344447097,7080.487620234445
94,2763|4066|4580,2.6938290940575498,0.8638089584153076,1.0,1.0,80,7092,0.4871186955240175,7092.487118695524
95,1526|4571|4888,2.869896273993278,0.8086928363580664,1.0,1.0,88,7504,0.4882168174854333,7504.488216817485
96,2770|4512|5307,2.675142636469173,0.9591398661882945,1.0,1.0,43,7527,0.4807467379874771,7527.480746737988
97,1970|2624|3994,2.6906390688247153,0.9303857139700702,1.0,1.0,52,7527,0.4855363453383437,7527.485536345338
98,1668|2033|4819,4.422683315936745,0.7559916781154052,1.0,1.0,43,7572,0.4804228963116626,7572.480422896311
99,803|4211|4951,2.8886061180984397,0.8084347231256399,1.0,1.0,88,7614,0.4881729277866585,7614.488172927787
100,736|2467|4670,3.0778006576927877,0.7839661195795496,1.0,1.0,88,7702,0.4889468518636402,7702.488946851864
