archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
16,606|753|3647,2.9445188671030085,0.65992266108619,1.0,1.0,120,1096,0.4815004654763436,1096.4815004654763
17,1229|1761|3931,1.9621909630828764,0.7113615501699959,0.8292008190862419,1.0,172,1131,0.4877323201512459,1131.4877323201513
18,2182|2987|5085,1.9450114364002375,0.7140635784788131,0.8053898967716083,1.0,170,1131,0.4879027840154411,1131.4879027840154
19,1756|4427|5016,1.965665950627643,0.7153813777005635,0.8340171717134871,1.0,169,1473,0.4880440639177318,1473.4880440639176
20,1027|3785|4648,2.1726167688201583,0.7025094304980954,1.0,1.0,168,1502,0.48869857618595364,1502.488698576186
21,1830|5019|5379,2.533750347605025,0.6741733039074972,1.0,1.0,147,1644,0.4859114063471123,1644.4859114063472
22,1901|3871|4877,1.992597471993724,0.7350635178909625,0.8713444144780209,1.0,161,1827,0.48925602365714843,1827.4892560236572
23,1809|3008|3933,2.7744868452282874,0.6814831236091456,1.0,1.0,132,1976,0.4866267943415132,1976.4866267943414
24,1181|3944|4373,2.48519525281545,0.7012874599433321,1.0,1.0,145,2009,0.48829694016906716,2009.488296940169
25,2253|3422|5604,2.114343593539239,0.7166326446442376,1.0,1.0,166,2013,0.4903353163221857,2013.4903353163222
26,1534|2134|4933,2.3378288058074586,0.7110469639960957,1.0,1.0,156,2015,0.4892086695204427,2015.4892086695204
27,523|3006|5015,2.714035607684044,0.699939935303726,1.0,1.0,133,2156,0.48880808127452907,2156.4888080812743
28,451|3407|5381,3.008003350640172,0.6832217596576663,1.0,1.0,114,2228,0.4848203536083922,2228.4848203536085
29,1032|3076|5318,2.5181824369711476,0.7091252533227344,1.0,1.0,144,2322,0.4885232499559282,2322.488523249956
30,2392|3649|3650,3.0336916327017778,0.6846313036896687,1.0,1.0,112,2342,0.48488806234542414,2342.4848880623454
31,1042|4941|5306,3.1852229931549467,0.694396859026035,1.0,1.0,103,2454,0.48548187958832034,2454.4854818795884
32,2405|3499|5524,2.04365339615396,0.8501924423865471,0.9421082175989609,1.0,101,2472,0.4817579494776788,2472.4817579494775
33,824|2854|5233,2.235058886245399,0.7184067061485471,1.0,1.0,158,2522,0.49098582223902,2522.490985822239
34,2119|3713|4574,2.15528388086938,0.8296288851891446,1.0,1.0,113,2638,0.4853529396918135,2638.485352939692
35,2195|3938|4729,2.1259298596469556,0.912446051897512,1.0,1.0,80,2739,0.4766491548997167,2739.4766491549
36,895|3129|3653,2.186940597873641,0.7448464658784425,1.0,1.0,152,2843,0.4890583891523028,2843.4890583891524
37,2033|3944|3995,2.195653173814273,0.7786536619133757,1.0,1.0,138,2995,0.4868804731222005,2995.4868804731223
38,902|1319|3928,2.2165657361878606,0.7602860409472343,1.0,1.0,143,2995,0.48912160303747104,2995.4891216030373
39,1385|4154|4304,2.457970001307471,0.7316320245647489,1.0,1.0,142,3168,0.4903096827966041,3168.4903096827966
40,1622|5079|5534,2.9847605114049727,0.7119718800967689,1.0,1.0,116,3326,0.4874137026169052,3326.487413702617
41,1529|4296|4585,2.3975987877715164,0.7391238127349044,1.0,1.0,144,3327,0.4903957852281239,3327.490395785228
42,1165|2398|4305,2.361575138866182,0.7564828354647303,1.0,1.0,138,3479,0.4894954168042619,3479.4894954168044
43,674|2247|4230,2.3805648516613607,0.7534069988659946,1.0,1.0,138,3479,0.48986750533772505,3479.4898675053378
44,1817|2258|3928,2.205107640185074,0.858456143985531,1.0,1.0,96,3485,0.484920639157298,3485.4849206391573
45,1690|3486|3583,2.256244518713881,0.8175226717435026,1.0,1.0,118,3572,0.4868804731222005,3572.4868804731223
46,1621|2830|4311,2.5828691565877637,0.7204193138386848,1.0,1.0,138,3604,0.4895914958794141,3604.4895914958793
47,1100|2031|4013,2.4219471690005534,0.7530763335879381,1.0,1.0,138,3623,0.48925602365714843,3623.489256023657
48,2327|2646|5169,2.4595541529582436,0.7372056319357148,1.0,1.0,139,3631,0.4904190919682203,3631.4904190919683
49,1470|4381|4385,3.1709959756162682,0.7120460835578059,1.0,1.0,103,3668,0.48550611675775573,3668.4855061167577
50,1525|3482|4733,2.243776696055344,0.8309688969433452,1.0,1.0,111,3685,0.4860834814063743,3685.4860834814062
51,881|3117|4363,2.3080780856214704,0.7977573247647054,1.0,1.0,124,3742,0.48749262871855525,3742.4874926287184
52,1456|3555|5233,2.319212960932265,0.7890170770318286,1.0,1.0,127,3742,0.48794226832652743,3742.4879422683266
53,1539|3804|4309,2.8436606936828235,0.7218862469752155,1.0,1.0,122,4007,0.48894925870741995,4007.4889492587076
54,2037|5095|5892,3.102353900737174,0.7183451939098175,1.0,1.0,106,4173,0.4861165277268892,4173.486116527727
55,2560|2834|4802,2.298219408072941,0.9434830883763657,1.0,1.0,66,4191,0.4799841508326218,4191.479984150833
56,679|4299|4958,2.996983466510333,0.7349807015877909,1.0,1.0,111,4507,0.48688190617133054,4507.486881906171
57,1043|2701|4889,2.4626467863085026,0.763130145250026,1.0,1.0,132,4623,0.4907439849206863,4623.49074398492
58,953|3483|4935,2.6418918926819943,0.7457137036985994,1.0,1.0,126,4640,0.49091114236835265,4640.4909111423685
59,2265|3589|4137,2.439185129070225,0.8319079829066116,1.0,1.0,107,5211,0.4886156556895379,5211.4886156556895
60,1045|3648|4079,2.6290017121971916,0.7702417351019047,1.0,1.0,123,5329,0.48860714648671794,5329.488607146487
61,1842|2410|4950,2.437598781965293,0.8678329874740774,1.0,1.0,90,5408,0.4853509851848434,5408.485350985185
62,959|4785|5748,3.257002250761476,0.7351606864138814,1.0,1.0,100,5419,0.4838443145268633,5419.483844314527
63,1260|2764|4457,2.5251640217073925,0.7892458715986705,1.0,1.0,121,5447,0.4884532597218554,5447.488453259722
64,2556|4579|4809,2.426097352008832,0.9880789626172457,1.0,1.0,43,5554,0.47749932281944424,5554.477499322819
65,591|4136|4450,2.7592627700014463,0.7699104781253298,1.0,1.0,117,5588,0.48836422394432266,5588.488364223945
66,945|4004|4660,2.7329766116752574,0.7718891724600162,1.0,1.0,118,5711,0.48869602317074545,5711.488696023171
67,2413|4092|4649,2.451542808075505,0.9604836712822286,1.0,1.0,59,5751,0.4800563091608478,5751.480056309161
68,2494|2545|3951,2.920720440318979,0.7631767932117526,1.0,1.0,109,5842,0.4882011093897473,5842.48820110939
69,1604|3335|3498,2.475710701273408,0.9003038395663036,1.0,1.0,78,6018,0.48018373980649626,6018.480183739806
70,672|4597|4885,4.41190270452479,0.7420751858288526,1.0,1.0,59,6043,0.47176170524209365,6043.471761705242
71,1745|3195|4500,2.611540867397092,0.8237821891112531,1.0,1.0,104,6095,0.4896375072973182,6095.489637507298
72,1883|5029|5308,4.423965216640394,0.742315967752978,1.0,1.0,58,6102,0.47153008999232787,6102.4715300899925
73,2032|4668|5092,3.268952144813136,0.745116736994283,1.0,1.0,97,6114,0.4844618102576175,6114.484461810258
74,1993|2124|4449,2.6492908454047273,0.8159166911115906,1.0,1.0,107,6226,0.4901932589593144,6226.490193258959
75,758|1969|4455,2.8985764787275916,0.7804146884025759,1.0,1.0,109,6338,0.48773897596156257,6338.487738975961
76,609|1769|3007,4.228580306360341,0.7504793461178767,1.0,1.0,62,6418,0.47482597742443133,6418.474825977424
77,529|1599|3711,2.531356529905801,0.8988669431638044,1.0,1.0,78,6428,0.4808295084206351,6428.48082950842
78,890|970|3426,2.7510786268752687,0.8128638771667643,1.0,1.0,107,6477,0.4896633393426462,6477.489663339343
79,1695|3803|5014,2.668581549338571,0.8290037916998356,1.0,1.0,101,6555,0.4894062088766702,6555.489406208877
80,2621|3263|4362,2.635595539928174,0.8340451937351557,1.0,1.0,99,6653,0.48996741000898425,6653.489967410009
81,386|2393|5091,2.866363021774498,0.8144084735109295,1.0,1.0,102,6955,0.4899437465018284,6955.489943746502
82,591|4516|4806,3.784092323787667,0.7606668147684645,1.0,1.0,75,6975,0.4808870317257851,6975.480887031726
83,2769|3937|5529,2.5989828014260175,0.9670687576517829,1.0,1.0,57,7074,0.4827327994985484,7074.482732799499
84,2558|4070|5088,2.627195389139933,0.9860229885206058,1.0,1.0,44,7235,0.48098380587902506,7235.480983805879
85,1258|2189|4242,3.002971087326896,0.8045849049290136,1.0,1.0,98,7413,0.48925016799938165,7413.489250168
86,1922|3189|4438,2.724559718046701,0.8608183488231428,1.0,1.0,86,7416,0.4863276458941545,7416.486327645895
87,1661|2682|4217,2.9392414948007044,0.8234249945750101,1.0,1.0,93,7500,0.4925206808922332,7500.492520680892
88,396|2644|4443,3.0922540839504085,0.7965915809722975,1.0,1.0,95,7515,0.4886843440346223,7515.4886843440345
89,615|3434|3930,3.233953702283144,0.7813060887647244,1.0,1.0,95,7543,0.4865677472635082,7543.4865677472635
90,1259|1817|4787,2.830880970433059,0.8440705560132651,1.0,1.0,94,7693,0.4890454215406762,7693.489045421541
91,2836|4737|4748,3.0289915350844394,0.8139541322340126,1.0,1.0,95,7732,0.4894194220745136,7732.489419422074
92,1770|4940|5462,3.1506550615227678,0.805960121350201,1.0,1.0,94,7938,0.48740319141900795,7938.487403191419
93,2349|3191|5230,2.871340150667316,0.8579930059664898,1.0,1.0,85,8112,0.48640409088262543,8112.486404090882
94,2839|3626|3634,4.198267705971944,0.7837119913756528,1.0,1.0,62,8129,0.4782227662055615,8129.478222766205
95,2935|3294|3514,7.5336369175724816,0.7816436301834195,1.0,1.0,17,8170,0.44666177906732873,8170.446661779068
96,2568|2682|2854,4.346203092277954,0.788192748349545,1.0,1.0,57,8253,0.4766225344891972,8253.476622534488
97,952|1984|4675,3.0828468685399213,0.8224828745987844,1.0,1.0,90,8266,0.4905758534829751,8266.490575853482
98,1401|2775|3565,2.8097754174538037,0.9492738788691307,1.0,1.0,59,8368,0.48512620657278793,8368.485126206573
99,1233|3266|4421,3.909156939867796,0.7959830157516085,1.0,1.0,70,8377,0.48264144260318115,8377.482641442602
100,1555|3355|4384,2.878362946241003,0.8984929997697884,1.0,1.0,74,8469,0.4839550999434645,8469.483955099944
