archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,1101|2701|4585,1.407882053370396,0.45867583569845394,0.06092549746104251,0.2275702494497382,126,0,0.49891535271232484,0.49891535271232484
2,883|2701|4585,1.4776444418432118,0.4463050188296509,0.1576165671916287,0.06176632044928042,133,0,0.49823973013437656,0.49823973013437656
3,1390|2989|4587,1.363924444527929,0.5163076846279574,0.0,1.0,134,0,0.4936989368204133,0.4936989368204133
4,1173|2773|4585,1.3890656460442399,0.4628231902496803,0.03484584920528612,0.28315652858102086,134,0,0.49897306572216665,0.49897306572216665
5,1244|2845|4585,1.3838980942567607,0.4726022840154211,0.027683592849710427,0.4142240389660957,122,0,0.49916145665658385,0.49916145665658385
6,1244|2773|4585,1.3858634679912079,0.466305835998554,0.03040761209509712,0.32983383005625244,132,0,0.49897306572216665,0.49897306572216665
7,1099|2701|4585,1.4212703559373998,0.45567805700938424,0.07948176145112641,0.18739153771283978,129,0,0.4985439396972077,0.4985439396972077
8,666|2701|4800,1.6265018882755142,0.4440215711982871,0.363933839979835,0.031161664915038585,131,0,0.4949119412527595,0.4949119412527595
9,1317|2845|4585,1.3708873802750803,0.4813962496801087,0.009650668800133426,0.5320880469910892,136,0,0.49855323463490214,0.49855323463490214
10,1390|2845|4585,1.365792933035124,0.49704609050994414,0.0025897357658615826,0.7418401696954622,135,0,0.4965620467023048,0.4965620467023048
11,1317|2774|4585,1.3758937698063773,0.47317260397816047,0.01658955334617716,0.42186793925274935,139,0,0.4990523026566039,0.4990523026566039
12,1099|2773|4585,1.4170834225302966,0.4575690465088972,0.07367864778363367,0.2127361444629833,128,0,0.49878838095952766,0.49878838095952766
13,1028|2701|4585,1.4280510097103594,0.4506906486862372,0.08887978639168119,0.12054616248198208,136,0,0.49851132455413233,0.49851132455413233
14,449|2845|5450,2.0854221864310567,0.4416965644730853,1.0,0.0,101,0,0.48357086783651076,0.48357086783651076
15,956|2701|4585,1.4472767329260545,0.4495922477132426,0.1155267488131887,0.10582448331787554,134,0,0.49844620391696115,0.49844620391696115
16,592|2701|5015,1.8053763532055276,0.44272546607378543,0.6118548722178404,0.013790191040751186,113,0,0.49376886534628234,0.49376886534628234
17,1173|2701|4585,1.3954978493998547,0.46144616717569353,0.04376091987293404,0.26470052535886746,125,0,0.4985481706063405,0.4985481706063405
18,449|2845|5378,2.0444300872312473,0.44192296493038946,0.9431847158777203,0.0030344063570444946,102,0,0.48542172674402817,0.48542172674402817
19,1028|2773|4585,1.4239564979905832,0.45295343759482487,0.08320476971182872,0.15087393271101415,133,0,0.49859085341883763,0.49859085341883763
20,955|2701|4585,1.455274811682913,0.4476407439953314,0.12661213174974736,0.07966881491535843,139,0,0.49863021380448463,0.49863021380448463
21,1317|2773|4585,1.374415654517313,0.4755017972519889,0.014540877095069992,0.4530857157583647,135,0,0.4990398056448678,0.4990398056448678
22,1173|2774|4585,1.392665543820281,0.4626884669859299,0.039835328128041414,0.28135085586801556,125,0,0.49889615449684765,0.49889615449684765
23,1101|2773|4585,1.4023244350722093,0.4603846649174118,0.053222606688956245,0.25047339331637386,126,0,0.4986495208221441,0.4986495208221441
24,1244|2774|4585,1.3886773152374,0.46492964542494436,0.03430762048427078,0.3113889846933485,132,0,0.49909635744393915,0.49909635744393915
25,449|2701|5015,1.8525169954761032,0.44327494599718126,0.6771920722293477,0.021154775867453356,107,113,0.4915868184068106,113.49158681840682
26,1101|2774|4585,1.4070238822038612,0.4613823402131167,0.059736067312209186,0.26384506356651866,122,126,0.49878838095952766,126.49878838095952
27,955|2701|4584,1.460868739354307,0.4482082151453999,0.13436534752092708,0.08727453305617425,126,139,0.49883837166423045,139.49883837166422
28,593|2701|4800,1.6748716870457978,0.4449551952188852,0.4309746579354067,0.04367486695060855,118,262,0.4951623516166319,262.4951623516166
29,666|2701|5015,1.7394527188053843,0.44468838446427666,0.5204843376043107,0.04009884833495551,114,262,0.49535589991460816,262.4953558999146
30,1392|3134|4587,1.364647264191565,0.5479575835748578,0.0010018321910881531,1.0,117,268,0.4921114189772683,268.4921114189773
31,1392|2989|4587,1.3650267693863745,0.5381499956608894,0.0015278285633129785,1.0,122,268,0.4943621038779682,268.49436210387796
32,1390|2845|4587,1.3687157498702984,0.501750792275217,0.006640776629087061,0.8048964775957754,122,270,0.4954911366407486,270.49549113664074
33,1390|2845|4658,1.369500243276336,0.4986905269769918,0.007728088980153032,0.7638802685927077,121,270,0.4961468880923405,270.4961468880923
34,956|2773|4585,1.4440049438503275,0.4523644607740189,0.11099203042710358,0.1429799777672545,127,272,0.49854407482591023,272.49854407482593
35,955|2701|4512,1.4576443596608908,0.45064595237541055,0.1298963388100875,0.11994710552192202,123,273,0.49857950617950425,273.4985795061795
