archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
47,881|1993|2632|2695|3731|3936,1.4130609365458986,0.6795483407252526,1.0,1.0,124,3677,0.4886098831486968,3677.488609883149
48,1378|1452|2623|2918|4139|4950,1.2156428279966363,0.8834977718376675,1.0,1.0,80,3773,0.4849004818310392,3773.484900481831
49,812|1682|1905|2975|4005|4082,1.2793137821068927,0.7485151372065308,1.0,1.0,132,3884,0.4874519943313352,3884.4874519943314
50,830|1749|3078|3262|5390|5749,1.6842804829732074,0.6756815611250597,1.0,1.0,80,4018,0.48298223992055844,4018.4829822399206
51,819|1203|2985|3630|4384|4587,1.3002495507852516,0.7249085243159864,1.0,1.0,138,4046,0.4877236944513933,4046.4877236944512
52,1970|2695|3841|3933|3948|4806,1.2324796783317242,0.8972081304489042,1.0,1.0,74,4108,0.483768500124578,4108.483768500125
53,954|1087|1322|1528|2992|4941,1.31510323741837,0.7208408968767349,1.0,1.0,135,4181,0.4877642874217832,4181.487764287422
54,1115|1443|1808|3074|4861|5103,1.4427558944073002,0.6858154653894061,1.0,1.0,122,4234,0.48790278656337477,4234.487902786564
55,948|1021|1348|2861|3629|4648,1.796083400067979,0.6766932837310131,1.0,1.0,69,4249,0.47992432610224905,4249.479924326102
56,244|1685|2414|2499|2837|4655,1.2487885368679503,0.8940689244212151,1.0,1.0,75,4274,0.4840986303934521,4274.484098630393
57,1248|1893|2037|2496|4455|5084,1.3843440914282896,0.7090356069797579,1.0,1.0,124,4320,0.4889403861921808,4320.488940386193
58,596|1546|2414|2907|4714|5248,1.3641106688598779,0.7190143825717954,1.0,1.0,128,4467,0.4900407194976879,4467.490040719497
59,394|2256|2276|4091|4370|5310,1.2530055684483146,0.8744603031612299,1.0,1.0,80,4514,0.48763781585936644,4514.48763781586
60,1613|1913|2609|2756|4155|5016,1.3023154624081812,0.7970513215580467,1.0,1.0,115,4866,0.4893453380803862,4866.48934533808
61,520|2035|2469|2932|3009|4365,1.5262886760052472,0.6987995653952803,1.0,1.0,108,4953,0.4871509527650313,4953.487150952765
62,1699|1958|2638|2923|3570|4150,1.4530012534869599,0.7076528332477144,1.0,1.0,120,4953,0.48821404482709896,4953.488214044827
63,821|2909|3856|3937|4869|5745,1.2745553664753348,0.9043745722739417,1.0,1.0,73,5129,0.4830733196684501,5129.483073319669
64,528|1184|1737|2207|4020|4432,1.309527544073967,0.8132680931682377,1.0,1.0,103,5249,0.48901427313804674,5249.489014273138
65,1251|1628|3136|3293|4525|5604,1.3704356298990454,0.7500272655793218,1.0,1.0,120,5296,0.4898093577165576,5296.489809357717
66,674|2421|3432|3495|4069|5528,1.350155918410913,0.8124214062121378,1.0,1.0,98,5670,0.48969660010383154,5670.489696600104
67,815|3294|3635|4206|4524|4722,1.4087781145697844,0.7734216320616483,1.0,1.0,109,5811,0.48993260769975716,5811.4899326077
68,1096|1229|2195|3274|3419|3873,1.4570097448638377,0.7263435288233941,1.0,1.0,119,5900,0.48904037950748014,5900.489040379507
69,818|2264|2477|3276|3713|4022,1.3823619255861235,0.8105666569790618,1.0,1.0,96,5918,0.49062907488259866,5918.490629074882
70,394|1613|2111|2341|3790|4719,1.3012894936413075,0.9744600091539445,1.0,1.0,52,6073,0.4798365790699471,6073.47983657907
71,541|1101|2135|2538|2905|3937,1.3653081830502811,0.8149537359915044,1.0,1.0,96,6107,0.4895248608113375,6107.489524860811
72,379|3125|3563|4515|4733|4798,1.6373530050767573,0.7346567794734316,1.0,1.0,84,6127,0.485637203410531,6127.48563720341
73,744|2261|3731|4229|4741|5106,1.5556686000197724,0.7400914723466998,1.0,1.0,94,6268,0.4898093577165576,6268.489809357717
74,1479|1606|1685|2335|3842|4024,1.731304550723507,0.7319907727602357,1.0,1.0,74,6372,0.48558340355895285,6372.485583403559
75,888|1204|1905|3945|4085|4816,1.6864638863355,0.7352442583018353,1.0,1.0,76,6379,0.4857107079290763,6379.485710707929
76,957|1557|1598|1633|2777|5098,1.5002199688020954,0.7587186430248546,1.0,1.0,107,6412,0.4885663190326117,6412.4885663190325
77,1312|2836|2853|3002|3866|4282,1.3410558475978374,0.8647086049738457,1.0,1.0,79,6477,0.48856253267147476,6477.4885625326715
78,1395|1516|2279|3651|4950|5303,1.3477183737200995,0.8600934230519253,1.0,1.0,80,6477,0.48905624897056615,6477.489056248971
79,887|2346|2405|3561|3725|3789,1.3167996856847721,0.9275044601539755,1.0,1.0,65,6573,0.4838091689211046,6573.483809168921
80,1600|3222|3917|4304|4349|5007,1.544375490192128,0.7616466189028063,1.0,1.0,96,6627,0.4900698337592122,6627.49006983376
81,1445|1620|1628|3435|4161|4798,1.4742159924982332,0.7778612157672736,1.0,1.0,100,6658,0.49090093513261673,6658.490900935132
82,1595|2124|2257|3360|3921|4791,1.3211518537008478,1.0117306200641256,1.0,1.0,40,6690,0.476939670361016,6690.476939670361
83,1814|1847|1963|2972|3412|5605,1.9785652616894942,0.7348343881251623,1.0,1.0,52,6736,0.47855289659292205,6736.478552896593
84,889|2110|2183|2699|4378|4738,1.3970999603564422,0.8345269583458669,1.0,1.0,89,6755,0.49007990558080927,6755.49007990558
85,810|1257|4024|4216|5381|5673,1.5288087231388479,0.7688526511454428,1.0,1.0,100,6764,0.4909392864866908,6764.4909392864865
86,604|2626|3139|3214|5230|5233,1.5124703954548038,0.7739389070922844,1.0,1.0,99,6765,0.49162601337485745,6765.491626013375
87,1094|1229|2537|2553|3557|5014,1.4666606418005732,0.7927180384683535,1.0,1.0,100,6787,0.49192414459400613,6787.491924144594
88,1042|1397|1976|2541|3874|4866,1.3991418278228505,0.8348947345331644,1.0,1.0,88,6844,0.48999242132269605,6844.489992421322
89,1090|2275|2610|2683|2983|4087,1.5332737686446158,0.7731984848094348,1.0,1.0,97,6864,0.49186772767643505,6864.491867727676
90,1763|2473|4017|4363|4859|4878,1.3318988252691557,1.0034725646751386,1.0,1.0,40,6976,0.4770597479435474,6976.477059747944
91,1478|1759|1775|2565|4431|4449,1.3592224220576559,0.9201062627897577,1.0,1.0,65,7116,0.4858566803056214,7116.485856680306
92,1741|2062|2124|2128|4230|5318,1.5966729712155885,0.7760060247025604,1.0,1.0,86,7359,0.4910171641482703,7359.491017164149
93,460|1516|2476|2835|3415|5306,1.5205170211193744,0.8061748625030003,1.0,1.0,89,7429,0.4913291924127407,7429.491329192413
94,1560|1758|2064|2134|3505|4164,1.8866820092958527,0.7633351618679859,1.0,1.0,58,7502,0.48341640712940387,7502.483416407129
95,966|2645|3049|3417|4888|5820,1.5538416314135892,0.8028642306284056,1.0,1.0,85,7709,0.49062907488259866,7709.490629074882
96,2127|2472|3349|3499|5026|5301,1.372811065014621,1.042442432266589,1.0,1.0,26,7722,0.47416780410032755,7722.4741678041
97,1399|1810|1840|3657|4012|5033,1.5386284020270087,0.807091877992074,1.0,1.0,85,7823,0.49133036888708603,7823.491330368887
98,1591|1741|3497|4205|4494|4861,2.2544504998618105,0.7690202071993139,1.0,1.0,34,7849,0.47454833854668643,7849.474548338547
99,451|1750|2614|2998|3511|5748,1.5885258818901233,0.8031215042047691,1.0,1.0,80,7888,0.4904629951257516,7888.490462995126
100,2110|2186|2912|4434|4869|5229,1.6246734426497693,0.7979073146942116,1.0,1.0,79,7889,0.4905922998932336,7889.490592299893
