archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,1679|3137|4306,1.6024151939053322,0.5732020974627776,0.40054909867177513,1.0,199,0,0.464219237231123,0.464219237231123
2,394|3262|4241,3.213495711656881,0.5865604004991463,1.0,1.0,98,199,0.47224442995823057,199.47224442995824
3,874|2771|4881,1.9179414721549397,0.6031409776270402,0.9387591890186403,1.0,192,199,0.47396617269371505,199.4739661726937
4,1252|3426|4159,1.6822639308431937,0.6264120683962887,0.5367513705073159,1.0,192,199,0.4760732265313501,199.47607322653135
5,233|1766|3864,2.219380998876492,0.6091565649129451,1.0,1.0,176,391,0.4764548139642598,391.47645481396427
6,1249|2118|4510,1.6829465920205047,0.6671394400014952,0.5379158222796218,1.0,185,391,0.4804810398468399,391.48048103984684
7,1516|2412|5157,2.232078460540699,0.6139502894937467,1.0,1.0,175,567,0.4777624721393096,567.4777624721393
8,1968|2642|4372,1.7994607606447854,0.682435808370846,0.7366602868289609,1.0,179,576,0.4828546691216859,576.4828546691217
9,969|2774|4728,1.767183851993129,0.7955020144272259,0.6816038331544972,1.0,122,576,0.4862376961756856,576.4862376961756
10,1889|3503|4091,2.153807206265125,0.6487305619841044,1.0,1.0,180,583,0.48425894190844115,583.4842589419085
11,1742|2719|3866,2.431155335651682,0.6191673794679163,1.0,1.0,162,742,0.48021941413312225,742.4802194141331
12,1736|2480|4224,1.8201886787207369,0.7476089865541188,0.772017008057533,1.0,148,755,0.48610620482069794,755.4861062048207
13,740|3647|4167,2.4292214844772335,0.6482249131527149,1.0,1.0,160,934,0.4837309313208681,934.4837309313209
14,317|2278|5892,3.7585094144106153,0.6253869340208731,1.0,1.0,67,1002,0.47431410171965616,1002.4743141017196
15,2177|3417|4292,2.1518148117930935,0.7934682041948532,1.0,1.0,119,1095,0.4916198173472844,1095.4916198173473
16,1234|2497|3511,3.1062959317619594,0.6387569875210903,1.0,1.0,108,1096,0.4816407250387725,1096.4816407250387
17,1089|2132|4231,2.2593082652833387,0.6537595254659805,1.0,1.0,168,1114,0.4850612631896694,1114.4850612631897
18,171|2415|4879,2.210353849655016,0.6990587496084283,1.0,1.0,161,1127,0.4883876688147805,1127.4883876688148
19,1446|2260|4942,2.1564290655111575,0.7131315373388213,1.0,1.0,160,1127,0.4899234598838901,1127.4899234598838
20,1259|3271|4149,1.9705297834172282,0.8539125134022546,1.0,1.0,89,1217,0.48494115165595436,1217.484941151656
21,2328|3577|5311,2.0066636937009386,0.7972244217687368,1.0,1.0,120,1217,0.48907085006981327,1217.4890708500698
22,1910|2047|4874,2.1914507298208092,0.735925144184664,1.0,1.0,147,1287,0.4899520637173938,1287.4899520637173
23,2397|3345|4952,2.103013360656685,0.8131470095146176,1.0,1.0,115,1337,0.48975904390316116,1337.4897590439032
24,1833|2766|4953,2.087428701445988,0.8153522432992151,1.0,1.0,115,1337,0.48992511883328466,1337.4899251188333
25,2329|3789|3872,2.1638157419210304,0.7677006475999365,1.0,1.0,133,1435,0.4902837270631846,1435.4902837270631
26,899|3349|5317,2.1867597832066683,0.7513024962773112,1.0,1.0,139,1435,0.49087200476363774,1435.4908720047636
27,1883|3344|4581,2.164037818075877,0.7925069709497514,1.0,1.0,120,1568,0.49137374636896336,1568.491373746369
28,749|3732|4859,2.9475811740715105,0.6592964576707666,1.0,1.0,115,1604,0.4832116209068392,1604.4832116209068
29,1448|2990|3587,2.6421846083804885,0.6790012891526119,1.0,1.0,135,1789,0.4878858366607995,1789.4878858366608
30,886|4429|4432,2.875552054399632,0.6773938521644949,1.0,1.0,115,1789,0.48791487652997856,1789.4879148765299
31,1246|1701|4087,2.250664816647874,0.7357323144590368,1.0,1.0,144,1799,0.49073881854427737,1799.4907388185443
32,2046|2551|5081,2.4062072406399047,0.7047940552410994,1.0,1.0,150,1807,0.4898809497060061,1807.489880949706
33,520|2573|5389,3.4723176242413127,0.6560649844537572,1.0,1.0,82,1810,0.47989184146175523,1810.4798918414617
34,1110|1383|3940,2.245426632863207,0.7372737120019351,1.0,1.0,143,1946,0.4908299225997813,1946.4908299225997
35,1955|2994|3943,2.269787925513267,0.7228037769740115,1.0,1.0,149,1967,0.4915954857710026,1967.491595485771
36,745|2420|4237,2.434387866798558,0.6968318463112165,1.0,1.0,152,1968,0.488375325317815,1968.4883753253177
37,1479|1969|4358,2.1762366228843324,0.7975331105191462,1.0,1.0,117,2049,0.4907157102806675,2049.4907157102807
38,1830|2928|4962,2.342440041932925,0.7290445851998634,1.0,1.0,145,2116,0.4916912953737869,2116.4916912953736
39,538|3151|3874,3.755334312735475,0.6696733414597391,1.0,1.0,67,2192,0.4789704478516943,2192.4789704478517
40,610|830|5385,5.025696733197286,0.6729468206905515,1.0,1.0,34,2326,0.4662971096738445,2326.4662971096736
41,948|2063|5097,2.776767558254173,0.7033366824135727,1.0,1.0,121,2416,0.4894857319419714,2416.489485731942
42,1324|1557|3871,2.5057610923026497,0.707716211669341,1.0,1.0,144,2431,0.4909673379986544,2431.490967337999
43,1844|2902|5599,2.9825863836828064,0.6975098377267956,1.0,1.0,111,2485,0.4880551474885512,2485.4880551474885
44,1755|2334|3804,2.544351300912829,0.7100686721947893,1.0,1.0,139,2575,0.491565230860941,2575.491565230861
45,2473|3215|4885,2.201751563302396,0.8317989216810798,1.0,1.0,101,2682,0.4886221796212779,2682.4886221796214
46,2122|2351|4579,2.205196714783314,0.8416612433612088,1.0,1.0,95,2783,0.4886828424138336,2783.4886828424137
47,1040|3844|4357,2.730390355751828,0.7130610550133115,1.0,1.0,122,2849,0.4915954857710026,2849.491595485771
48,1956|4096|5746,4.237751583842934,0.6970453796144943,1.0,1.0,51,2907,0.4767798032924867,2907.4767798032926
49,681|3930|4589,2.3207119207139026,0.770971025604176,1.0,1.0,126,2970,0.4915251886402367,2970.49152518864
50,1131|2760|4522,2.650021013476167,0.7134060490469104,1.0,1.0,126,3009,0.4912679867786264,3009.4912679867784
51,1448|1761|4934,2.5301010209887433,0.7339247975155271,1.0,1.0,133,3029,0.49242740121927003,3029.492427401219
52,1546|3661|4165,3.164067625215872,0.705503721885007,1.0,1.0,97,3136,0.4878858366607995,3136.487885836661
53,1703|1905|3654,2.709696483461708,0.7325471050179786,1.0,1.0,122,3429,0.49213614377296433,3429.4921361437728
54,468|1418|4214,3.401201847147718,0.7081651790752108,1.0,1.0,80,3475,0.4856229722662628,3475.4856229722664
55,171|4078|4529,3.1810933518023203,0.7120377101033346,1.0,1.0,92,3516,0.48794750247195384,3516.487947502472
56,1021|3723|4430,2.571123798914565,0.7360374019910694,1.0,1.0,130,3592,0.4923575551251867,3592.492357555125
57,1086|1824|4143,2.2702265732020828,0.8191368309173201,1.0,1.0,109,3798,0.4908751778704249,3798.4908751778703
58,532|2617|5099,2.5006105631439466,0.7865363658749581,1.0,1.0,115,3865,0.4909703286220079,3865.490970328622
59,741|1309|3644,2.515155990577154,0.7717051092261363,1.0,1.0,119,4009,0.4916957993875127,4009.4916957993873
60,1303|1602|4434,2.561913738135571,0.7528680234597603,1.0,1.0,124,4022,0.49268488033966656,4022.4926848803398
61,2546|3195|4011,2.40260790692147,0.8159456464243197,1.0,1.0,109,4069,0.49141698398904005,4069.491416983989
62,1086|3498|3559,3.151297133792049,0.7301681357400542,1.0,1.0,95,4121,0.4894301050525433,4121.489430105053
63,2472|3726|3781,2.342680531419873,0.8300431890301609,1.0,1.0,101,4178,0.4899518109057552,4178.489951810906
64,1169|2840|4355,2.288851336871879,0.8825837780782575,1.0,1.0,76,4192,0.4841260108560151,4192.484126010856
65,1619|4591|5234,2.5951927502405874,0.752884389274268,1.0,1.0,121,4276,0.4922621925617956,4276.492262192562
66,1757|1776|4165,2.7553019592733436,0.7469883613378013,1.0,1.0,113,4370,0.4911772236652156,4370.4911772236655
67,393|3573|4363,2.7708352878463263,0.7419172888569465,1.0,1.0,114,4370,0.4916622073687152,4370.491662207369
68,1452|1967|5014,2.5251069264015977,0.7937382636045636,1.0,1.0,108,4482,0.4908751778704249,4482.49087517787
69,1277|1839|4236,3.3523252088732627,0.7306907935988647,1.0,1.0,81,4503,0.48706041825218005,4503.487060418252
70,1604|3802|5457,2.646219809484388,0.7569531132278476,1.0,1.0,116,4532,0.4918859390175655,4532.491885939017
71,1600|3120|4964,3.016925324965578,0.7391747132352673,1.0,1.0,102,4832,0.49115017196739,4832.491150171967
72,2549|3844|5317,2.6330416958677563,0.7884778223280813,1.0,1.0,108,4890,0.4910810982780336,4890.491081098278
73,956|4228|5524,2.7156013851408805,0.7610251038657412,1.0,1.0,112,4896,0.4912891093188345,4896.491289109319
74,2266|2851|3867,2.431747180189309,0.8507090470576275,1.0,1.0,89,5056,0.48965191029294874,5056.489651910293
75,2468|4741|5009,2.8280099517805937,0.7605748271471958,1.0,1.0,107,5366,0.49090575267566344,5366.490905752676
76,536|2035|4451,2.6977502779156564,0.7885105334191097,1.0,1.0,106,5375,0.49083952101222283,5375.490839521012
77,2764|3003|4518,2.4569818617929724,0.9437218939332761,1.0,1.0,53,5462,0.48220707768376975,5462.482207077684
78,1676|2687|4935,2.581035873547526,0.8008165453470719,1.0,1.0,105,5475,0.49100621211317697,5475.4910062121135
79,1834|2330|5244,2.736557803583656,0.7820783469663625,1.0,1.0,105,5508,0.49115198686010375,5508.49115198686
80,1376|3479|3858,2.8688836596023437,0.7655762116703306,1.0,1.0,104,5585,0.4916668754760851,5585.491666875476
81,2487|3924|4664,2.500689236679465,1.0377774481979276,1.0,1.0,27,5630,0.4739376831037019,5630.473937683104
82,591|4521|5819,4.363858712264457,0.7402047189248415,1.0,1.0,50,5852,0.4776771241300514,5852.47767712413
