archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
42,451|3511|5748,3.464540432959295,0.6646884228869799,1.0,1.0,95,2822,0.48378210218848156,2822.4837821021883
43,752|4789|5085,3.3559624279754794,0.6683624888291743,1.0,1.0,97,2835,0.485668628316814,2835.485668628317
44,1734|1765|3712,2.299634691510261,0.8235275718760935,1.0,1.0,107,2940,0.48889588860527605,2940.4888958886054
45,2473|4017|4859,2.3285947931245663,0.7858859753713802,1.0,1.0,119,3023,0.48977446005284186,3023.489774460053
46,830|3262|5749,3.5039906735357977,0.6716926483479237,1.0,1.0,92,3126,0.4841465999656606,3126.4841465999657
47,1975|2840|3716,2.235399068057373,0.8481668850385242,1.0,1.0,102,3136,0.48699842025371376,3136.4869984202537
48,1527|2686|4944,2.333541084279683,0.8087164616291163,1.0,1.0,111,3261,0.49021891785317295,3261.4902189178533
49,471|1163|4643,3.494490176304613,0.6773483400010115,1.0,1.0,92,3301,0.4847691527538004,3301.484769152754
50,2195|2763|4809,2.2856076571488817,0.8493372150093335,1.0,1.0,101,3340,0.4876959336224819,3340.4876959336225
51,1699|1958|3570,2.314982970991625,0.8248515239825268,1.0,1.0,106,3366,0.4887369693978703,3366.488736969398
52,1520|1991|3571,2.5648446030603447,0.7230499991701239,1.0,1.0,136,3420,0.49107794334725385,3420.491077943347
53,1693|4526|4715,2.393259766858687,0.7940937913056028,1.0,1.0,113,3461,0.4908252575543199,3461.490825257554
54,811|4022|4569,2.889313383262435,0.6998940594136929,1.0,1.0,120,3491,0.4898047391874062,3491.4898047391875
55,2400|2762|4791,2.7691569765631066,0.7186211508037283,1.0,1.0,128,3549,0.4901681328315548,3549.4901681328315
56,882|1910|5452,2.601516768126537,0.724825583811843,1.0,1.0,133,3556,0.4905942822731333,3556.490594282273
57,1560|1758|3505,2.49802931449893,0.7600985685005021,1.0,1.0,122,3562,0.48915799579547253,3562.4891579957953
58,610|3362|5602,2.9146280734863343,0.7175307667654616,1.0,1.0,117,3927,0.4908503523260474,3927.490850352326
59,528|4020|4432,2.8171267446952206,0.7196904287525244,1.0,1.0,125,3935,0.49041007160488814,3935.490410071605
60,591|2191|3660,2.726574659975985,0.7374269575172976,1.0,1.0,123,3977,0.4913810758142276,3977.4913810758144
61,2337|3479|4884,2.4678904351147475,0.8138157947377621,1.0,1.0,106,4086,0.4900246689907718,4086.490024668991
62,1032|3944|4670,2.82027392749211,0.7243183451685291,1.0,1.0,122,4355,0.49118131041533625,4355.491181310415
63,1399|1810|3657,2.771024282127561,0.774901069988675,1.0,1.0,110,4492,0.49144570102933005,4492.491445701029
64,1620|1628|4161,2.8678332853710233,0.7301937263087565,1.0,1.0,116,4610,0.4908289171321487,4610.490828917133
65,394|2256|5310,2.709366488854696,0.7868605597014761,1.0,1.0,109,4620,0.490902582121447,4620.490902582122
