archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
69,1028|2773|4512,1.4292419467917168,0.4580479173713837,0.25606093586984396,0.303739016619621,128,857,0.49905998307256555,857.4990599830726
70,1173|2846|4514,1.3898841840716296,0.4703367975760584,0.09824179828729145,0.5352276947086075,130,858,0.4988650807787806,858.4988650807787
71,1173|2772|4513,1.3890061252421382,0.470497394853594,0.09472090488177377,0.5382529053756675,131,858,0.49889292040562977,858.4988929204056
72,1173|2772|4514,1.3890475274277483,0.4704103491425838,0.09488692186992145,0.5366132037723105,131,858,0.49890134099290623,858.4989013409929
73,811|2628|4512,1.50243095485708,0.446110211280723,0.5495386473837397,0.07886549223693029,125,866,0.4987398308070932,866.498739830807
74,811|2628|4441,1.500196998470358,0.44612710684152035,0.5405807939392511,0.07918375809756317,128,866,0.498835708339047,866.498835708339
75,1028|2628|4441,1.4310234116028622,0.45588285657907346,0.2632043612247902,0.2629552305913764,130,866,0.4993402593924095,866.4993402593924
76,1028|2773|4658,1.4301202662142156,0.4568800315207203,0.25958287421696513,0.2817392617822317,131,866,0.49936426501068315,866.4993642650106
77,1027|2773|4514,1.4321221077251824,0.45545535487747774,0.26760997939275033,0.2549022752256352,132,1000,0.49938372121330576,1000.4993837212133
78,666|2557|4656,1.6016529093957095,0.4426475436669472,0.9474048423173691,0.013638365336500213,121,1014,0.4987509350711997,1014.4987509350711
79,665|2628|4512,1.5825102413800947,0.44417842605310814,0.8706454142284457,0.04247597575988959,120,1022,0.4992878479002409,1022.4992878479003
80,1246|2846|4514,1.3760206155945247,0.4823126039806007,0.04265082284404829,0.7608189241342589,131,1065,0.49803522430543873,1065.4980352243053
81,1245|2702|4656,1.404132613652444,0.466475373043951,0.15537601306322882,0.4624890850395267,128,1090,0.49866432104017583,1090.4986643210402
82,811|2628|4514,1.5016120168211826,0.4473021295474883,0.5462548201124067,0.10131795164479944,125,1122,0.4988177976670812,1122.498817797667
83,1317|2772|4513,1.3763371157094941,0.4845690390907215,0.043919944149151326,0.8033239508035515,128,1196,0.4974794215006043,1196.4974794215007
84,1317|2772|4514,1.376378517895104,0.4844812071271651,0.04408596113729811,0.8016694383663723,129,1196,0.4974994392915465,1196.4974994392915
85,1028|2772|4441,1.4259043068023434,0.4609610754271381,0.24267746515708627,0.3586148959641316,128,1380,0.4986932490624273,1380.4986932490624
86,1028|2702|4513,1.4331573458402724,0.4556200066294329,0.27176113980494276,0.2580038610308773,130,1404,0.49939229946903435,1404.499392299469
87,666|2557|4727,1.6318291605875148,0.44289334551975207,1.0,0.018268595677258068,118,1496,0.497598638792891,1496.4975986387929
88,1027|2628|4441,1.438563482223214,0.45558362403911373,0.29343899247348537,0.25731851317182364,128,1538,0.49919851854837777,1538.4991985185484
89,665|2628|4441,1.5802762849933727,0.44482386070554397,0.861687560783957,0.05463418806212669,123,1552,0.4991038860573619,1552.4991038860574
90,883|2773|4656,1.4906040757970145,0.44993913652341905,0.502114512357892,0.15099190474733085,125,1560,0.49897754900581953,1560.4989775490058
91,883|2557|4513,1.4891888337541215,0.4503788706471635,0.49643958921075,0.15927528527678658,126,1560,0.4989832383302704,1560.4989832383303
92,1028|2628|4512,1.433257367989586,0.4565004514586082,0.27216221466928586,0.27458901820073356,129,1664,0.49926101606488743,1664.4992610160648
93,955|2702|4656,1.4777252641927305,0.4508228811838819,0.45047227458813893,0.16763922165590714,126,1712,0.4989795506582172,1712.4989795506583
94,1029|2773|4658,1.4254540239503297,0.46374357615632567,0.24087189374088538,0.41102955090854604,127,1767,0.49835664919912204,1767.4983566491992
95,665|2628|4514,1.5816913033441975,0.4455365535873206,0.8673615869571135,0.0680593602778294,120,1799,0.4989155485626831,1799.4989155485628
96,1317|2846|4512,1.3798208082573657,0.4844945890075171,0.05788906524523598,0.8019215161587694,128,1884,0.4975027676405304,1884.4975027676405
97,1027|2772|4513,1.4303769313797297,0.45855567318316165,0.26061206572251366,0.3133037385229049,127,1912,0.49906133079665504,1912.4990613307966
98,883|2773|4513,1.4748046884065398,0.45162550144442143,0.4387611731442078,0.1827583781636784,129,1970,0.49893804425768584,1970.4989380442578
99,1029|2702|4513,1.4287932377672639,0.4625408553004044,0.2542616752825919,0.3883736004549515,127,2027,0.49863713973726453,2027.4986371397372
100,955|2628|4656,1.475482890282785,0.4519376199001379,0.441480668049879,0.18863783076778973,126,2228,0.49898139439066946,2228.4989813943907
