archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
30,970|1025|1309|1894|2200|3124|3143|3941|4358|5025,0.46663327623367057,0.19334585897431836,0.738314846299673,0.18462312584246846,159,0,0.495998846768104,0.495998846768104
31,951|970|1309|1751|2200|3053|3143|3941|4358|5025,0.4762633507106405,0.1685714087088697,0.8840403702536579,0.0062194285176270245,160,0,0.49662751280479966,0.49662751280479966
32,820|1309|1751|1769|2908|2998|3996|4013|4797|5099,0.4281720431984808,0.23864194243804523,0.15630653999082558,0.5108054902412265,179,0,0.497086753246223,0.497086753246223
33,970|1025|1309|1751|1769|3053|3143|4229|4358|5025,0.48027616080854146,0.16866357448508057,0.9447635614857625,0.006883124989865855,156,160,0.49552950294885995,160.49552950294887
34,820|1309|1751|2128|2908|3143|3941|3996|4727|5099,0.4277492835078193,0.258374816968493,0.14990919824901475,0.6529042144251805,162,165,0.49624001443568533,165.4962400144357
35,820|1309|1894|2128|2908|2998|3941|3996|4727|5099,0.4227179000555897,0.3009180543869272,0.07377261264492592,0.9592630143297058,162,167,0.49809835588026147,167.49809835588027
36,820|1309|1894|2128|3053|3143|3942|3996|4797|5099,0.41931533004375954,0.30595672632575455,0.022283779515976175,0.9955470768966718,164,171,0.4984151805604398,171.49841518056044
37,820|1309|1894|2128|3053|3143|3941|3996|4797|5099,0.4196411774113796,0.30590107145065826,0.02721461141026876,0.9951462996691272,164,171,0.4984881695718155,171.49848816957183
38,820|1309|1894|2128|2908|2998|3942|3996|4797|5099,0.42022757909525577,0.30446669455825054,0.036088238798584096,0.984817184866538,164,171,0.4987683304753287,171.49876833047531
39,970|1094|1750|1769|2908|3143|3870|3996|4797|5099,0.45532640870731683,0.23050685721598235,0.5672155262999554,0.4522237955469643,162,173,0.49793020984325836,173.49793020984325
40,820|1309|1751|1769|2838|3143|3996|4013|4797|5099,0.4286327287702326,0.2441318401935805,0.1632777889133676,0.5503388823863096,166,179,0.4971741503588187,179.49717415035883
41,951|970|1309|1751|2200|3124|3143|4013|4358|5025,0.4749924765760214,0.16971497181582879,0.8648090756681552,0.01445435943314015,161,328,0.49719248920044234,328.4971924892004
42,820|1309|1894|2128|3053|3143|3996|4013|4797|5099,0.41819466195247385,0.3075156673467432,0.005325453267132436,1.0,163,328,0.4978307667391386,328.4978307667391
43,820|1309|1894|2128|3053|3143|3941|3996|4727|5099,0.4223109213841704,0.30368773175253,0.06761407459078116,0.9792077831187669,161,333,0.49805871517069844,333.4980587151707
44,820|1309|1894|2128|3053|3143|3996|4013|4727|5099,0.42157977810666214,0.3041521713159178,0.056550168755459665,0.9825522664233219,162,333,0.49837451167172386,333.4983745116717
45,820|1309|1894|2128|2908|3143|3942|3996|4797|5099,0.4209055543093004,0.304618973167703,0.04634758762612842,0.9859137608413312,162,335,0.4986700499604254,335.4986700499604
46,820|1309|1751|2128|3053|3143|3996|4013|4797|5099,0.4235995628018854,0.2755215767669473,0.08711422967622799,0.7763800256907668,163,342,0.49497423780974015,342.49497423780974
47,820|1309|1751|2128|2908|3143|3996|4013|4797|5099,0.42363302407612285,0.26216471831567645,0.08762057692536772,0.6801957347450838,165,342,0.4964876273253296,342.49648762732534
48,970|1094|1750|1769|2908|3143|3799|3996|4727|5099,0.45989153602209676,0.22679660006329302,0.6362965673089209,0.4255058023332518,161,343,0.49658249035416674,343.49658249035417
49,970|1094|1750|1769|2908|3143|3799|3996|4797|5099,0.459548478777627,0.22689375740315426,0.6311053097733618,0.4262054436357942,162,343,0.4967058664206716,343.49670586642065
50,970|1094|1750|1769|2908|3143|3798|3996|4797|5099,0.45891511777419,0.22788011249849177,0.6215210781769595,0.43330830137826537,161,343,0.49706188579135113,343.49706188579137
51,820|1309|1751|1769|2908|3143|3799|3996|4797|5099,0.4399341251778953,0.23581367226946828,0.33429431810603877,0.49043878786432743,166,364,0.4969492621053222,364.4969492621053
52,970|1025|1309|1894|2200|3053|3143|3941|4358|5025,0.46591875761644835,0.1951412405024582,0.7275025104118673,0.1975518770073562,159,480,0.4954622720367197,480.4954622720367
53,820|1309|1894|2128|3126|3143|3996|4013|4797|5099,0.41872485424637723,0.32680709521749396,0.013348501272649664,1.0,159,491,0.4937888401175113,491.49378884011753
54,970|1025|1309|1751|2200|3124|3143|4013|4358|5025,0.4708833670853943,0.17802625981826467,0.8026286496560883,0.07430491083908089,161,492,0.49784480377447693,492.49784480377446
55,820|1309|1894|2128|2908|3143|3996|4013|4797|5099,0.41978488621801463,0.30625125410373905,0.029389261377283846,0.9976680056758902,162,499,0.49842693290457674,499.4984269329046
56,970|1094|1750|1769|2908|3143|3870|3996|4727|5099,0.4568780894419036,0.22929497771107563,0.5906960807440276,0.44349691030547483,161,516,0.49792297633537463,516.4979229763354
57,820|1309|1751|1769|2838|3143|3941|3996|4797|5099,0.43007924422913824,0.24200711145752948,0.18516694705650225,0.5350384636782308,166,535,0.4978680545009122,535.4978680545009
58,970|1025|1309|1750|2200|3053|3143|4013|4358|5025,0.470366624015259,0.18270761269154653,0.7948091198253338,0.10801587726324866,159,655,0.49714173732448913,655.4971417373245
59,970|1025|1309|1750|2200|3053|3143|4229|4358|5025,0.470555304863915,0.18122559699108068,0.7976643018487158,0.09734370986402645,159,655,0.49746255511778975,655.4974625551177
60,820|1309|1894|2128|2908|3143|3941|3996|4797|5099,0.4212314016769203,0.3047064000463842,0.05127841952041933,0.9865433319613838,161,663,0.49855741369451595,663.4985574136945
61,820|1309|1894|2128|3053|3143|3942|3996|4727|5099,0.42158620439088856,0.3043725221372753,0.05664741344844853,0.9841390383120028,161,666,0.49839404671635057,666.4983940467164
62,820|1309|1751|2128|2908|3143|3870|3996|4727|5099,0.42893469707289195,0.2565428965392476,0.16784727477017605,0.6397123423844077,162,677,0.4967325354940404,677.4967325354941
63,970|1094|1750|1769|2908|3143|3996|4013|4727|5099,0.454961532599323,0.23250254342477542,0.561694098387549,0.46659496401020245,162,680,0.4975233070743154,680.4975233070743
64,820|1309|1751|1769|2908|3143|3799|3996|4727|5099,0.4402771824223651,0.2358834497346396,0.33948557564159787,0.4909412635052856,164,696,0.49682723874608714,696.496827238746
65,820|1309|1751|1769|2908|3143|3798|3996|4727|5099,0.4401063627187764,0.23656260841534582,0.33690067446906236,0.4958319641428385,162,696,0.49694538110405256,696.4969453811041
66,820|1309|1751|1769|2838|3143|3870|3996|4727|5099,0.4339344017670017,0.23741601004035776,0.24350448675817593,0.5019774084846446,169,720,0.4979470749834651,720.4979470749835
67,951|970|1309|1750|2200|3053|3143|4229|4358|5025,0.4746425070488413,0.1724189408731206,0.8595132191471896,0.033925955052987046,160,817,0.49767382235377733,817.4976738223538
68,951|970|1309|1750|2200|3053|3143|4013|4358|5025,0.47445382620018534,0.17407697266573624,0.8566580371238076,0.04586563480028289,159,817,0.4980791693647138,817.4980791693647
69,970|1094|1750|1769|2908|3143|3798|3996|4727|5099,0.4597207163185077,0.22716513512362396,0.6337116661363794,0.4281596661587821,160,829,0.4966940999308762,829.4966940999309
70,970|1094|1750|1769|2908|3143|3942|3996|4727|5099,0.45496795888354924,0.23259149415044633,0.5617913430805354,0.46723550852963225,161,842,0.4975110949917847,842.4975110949918
71,820|1309|1751|2128|2908|3143|3996|4013|4727|5099,0.4270181402303112,0.2588123795836206,0.13884529241369578,0.6560551536998556,163,845,0.4960894963170979,845.4960894963172
72,970|1094|1750|1769|2908|3143|3942|3996|4797|5099,0.4526970845364202,0.23487011317313763,0.527427709148063,0.48364410908735217,161,846,0.4966749207279395,846.496674920728
73,970|1094|1750|1769|2908|3143|3941|3996|4797|5099,0.4530229319040402,0.23457882639192484,0.5323585410423547,0.48154651910277485,161,846,0.4967058664206716,846.4967058664207
74,970|1094|1750|2128|2908|3143|3942|3996|4797|5099,0.4422651900294789,0.2358887966576501,0.3695687749838238,0.49097976731966564,162,860,0.49665592221429805,860.4966559222142
75,820|1309|1751|1769|2908|3143|3870|3996|4727|5099,0.4372637358421718,0.23749285097594072,0.2938850890767029,0.5025307489974317,162,889,0.4976482809670801,889.497648280967
76,820|1309|1751|1769|2908|3143|3870|3996|4797|5099,0.43571205510758504,0.2380759348363457,0.27040453463263076,0.5067296036816773,163,889,0.4978146078035992,889.4978146078035
77,820|1309|1751|1769|2838|3143|3941|3996|4727|5099,0.4327489882019291,0.23979616329624834,0.22556641023701465,0.5191171688628129,169,899,0.4981454219217489,899.4981454219218
78,820|1309|1751|1769|2838|3143|3996|4013|4727|5099,0.43201784492442097,0.24062712836735622,0.2145025044016957,0.5251010449708611,167,899,0.4983649422766273,899.4983649422767
79,970|1025|1309|1750|2200|3053|3143|3941|4358|5025,0.4724703251440611,0.18060743160248005,0.8266430324259488,0.09289222901569441,159,977,0.4977905931414135,977.4977905931414
80,820|1309|1894|2128|2908|3143|3996|4013|4727|5099,0.423170002372203,0.3030998980459111,0.0806139768656119,0.9749747242395861,161,995,0.4977696542636003,995.4977696542636
81,820|1309|1751|2128|2908|3143|3942|3996|4727|5099,0.4270245665145376,0.2588471659801499,0.1389425371066838,0.6563056545864925,162,1008,0.49608096615788183,1008.4960809661579
82,820|1309|1751|2128|2908|2998|3942|3996|4797|5099,0.42407571695336393,0.26010324742167845,0.09431955434666714,0.6653508431137364,166,1022,0.4964487523702974,1022.4964487523703
83,820|1309|1751|1769|2908|3143|3996|4013|4797|5099,0.43196206284540284,0.24411133001436522,0.21365839123189626,0.5501911862006992,163,1065,0.49775868199982604,1065.4977586819998
84,951|970|1309|1750|2200|3053|3143|3941|4358|5025,0.4765575273289873,0.17177909064330366,0.8884919497244209,0.029318319141376458,158,1138,0.49705386897946185,1138.4970538689795
85,951|970|1309|1750|2200|3124|3143|4229|4358|5025,0.47555868725582495,0.17325167238542544,0.8733771659960171,0.039922551509509865,158,1138,0.4975895969406716,1138.4975895969408
86,970|1094|1750|1769|2908|3143|3799|4069|4727|5099,0.4617411488538247,0.22705341703838483,0.6642855303912063,0.4273551712355381,160,1151,0.4960065890181325,1151.4960065890182
87,970|1094|1750|1769|2908|3143|3941|3996|4727|5099,0.45569267587683104,0.23150421666996163,0.5727580042228672,0.4594058969556861,161,1176,0.4979130691127549,1176.4979130691127
88,820|1309|1769|1894|2838|3143|3996|4013|4797|5099,0.42391577975135253,0.2736069208547643,0.09189933084594713,0.7625923658162431,163,1187,0.4954112401365192,1187.4954112401365
89,820|1309|1751|2128|2908|3143|3942|3996|4797|5099,0.42475369216740855,0.26029157539427134,0.10457890317421147,0.6667070147446008,164,1188,0.49648272876449223,1188.4964827287645
90,820|1309|1751|1769|2908|2998|3996|4013|4652|5099,0.43135141434120794,0.24414500301119121,0.20441785280840546,0.5504336693665979,164,1199,0.4978048501159195,1199.497804850116
91,820|1309|1751|1769|2908|3143|3942|3996|4797|5099,0.4330827309366887,0.24163606187624767,0.23061671748074253,0.5323664924949255,163,1235,0.4981035162391321,1235.498103516239
92,820|1309|1751|1769|2838|3143|3996|4013|4797|4956,0.4328524256152123,0.24200371481017827,0.2271316599433581,0.5350140040256665,163,1235,0.49815347962437745,1235.4981534796243
93,820|1309|1751|1769|2908|3143|3942|3996|4727|5099,0.43535360528381767,0.24022356280890902,0.264980351413214,0.5221949224547803,162,1237,0.49783210233241415,1237.4978321023325
94,951|970|1309|1750|2200|3124|3143|4013|4358|5025,0.4753700064071691,0.17493703520372988,0.8705219839726368,0.052059045151052356,158,1297,0.4978355126492633,1297.4978355126493
95,820|1309|1894|2128|2838|3143|3996|4013|4797|5099,0.41986307725682326,0.31101799890451615,0.030572474458983596,1.0,161,1314,0.4978339372488662,1314.497833937249
96,820|1309|1751|2128|2908|3143|3941|3996|4797|5099,0.42507953953502847,0.26049664366487096,0.10950973506850237,0.6681837352081021,162,1352,0.4965212264215362,1352.4965212264215
97,820|1309|1751|2128|2838|3143|3996|4013|4797|5099,0.42429748232590675,0.27293778726142953,0.09767538250624547,0.7577738569986463,163,1353,0.49561309551526317,1353.4956130955152
98,820|1309|1751|1769|2908|3143|3941|3996|4727|5099,0.4360783222770993,0.2398978856830392,0.2759470125555433,0.5198496835991544,162,1400,0.49782280987023775,1400.4978228098703
99,820|1309|1751|1769|2908|3143|3996|4013|4727|5099,0.4353471789995912,0.24071214457410445,0.26488310672022436,0.5257132565619925,162,1404,0.4977585975890265,1404.497758597589
100,820|1309|1894|2128|3053|3143|3996|4013|4797|5025,0.4202646312890648,0.3191459937863787,0.03664892504970113,1.0,159,1639,0.49585937708177297,1639.4958593770818
