archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
45,1896|2558|4091|4296|4511|4935,1.2828868797360549,0.7526896172837434,1.0,1.0,135,3647,0.4911814128033727,3647.4911814128036
46,1107|2915|3073|3484|3799|4235,1.372787276645623,0.7223830494021648,1.0,1.0,127,3763,0.4896518643241665,3763.489651864324
47,1113|1819|2567|2771|3557|4866,1.1859014801626928,0.8605695911899626,1.0,1.0,95,3828,0.48950794731604275,3828.4895079473163
48,734|2324|2786|2787|3861|5010,1.4697241634843512,0.7096639534274801,1.0,1.0,111,3956,0.4884316653544483,3956.4884316653543
49,392|2054|2251|2489|3788|5081,1.2331899529515873,0.8166111291100364,1.0,1.0,111,4003,0.4905215599422258,4003.4905215599424
50,1181|1454|3218|4089|4575|5035,1.2176251125202384,0.8410694328116389,1.0,1.0,104,4064,0.4900794993146729,4064.4900794993146
51,874|1331|1377|2178|2983|4013,1.3376551036521889,0.7435305378956392,1.0,1.0,130,4088,0.4907927822706377,4088.4907927822705
52,452|749|3192|3340|3436|3939,1.7498238895914293,0.7006684563199959,1.0,1.0,71,4160,0.4816632961784304,4160.481663296178
53,1324|2905|3121|3203|3941|5175,1.299768739216371,0.7886119589391224,1.0,1.0,123,4332,0.49188399181478004,4332.491883991815
54,1181|1827|3490|3565|5163|5301,1.2879376708729529,0.7930895332487325,1.0,1.0,121,4332,0.49219883282770627,4332.492198832828
55,822|1596|3142|3873|4224|4230,1.3646258684370152,0.7504305189257184,1.0,1.0,122,4356,0.49077830394572985,4356.490778303946
56,543|818|1180|2136|2978|4800,1.36547593493647,0.7458899102153739,1.0,1.0,122,4356,0.4913169487615773,4356.491316948762
57,966|2279|2692|2996|3421|4305,1.2226749161014405,0.97338820119619,1.0,1.0,48,4360,0.48267465886431166,4360.482674658864
58,1399|1912|2899|3650|4160|5082,1.2318213588049225,0.9214109437609473,1.0,1.0,68,4520,0.4835528093419608,4520.483552809342
59,945|2918|3075|3279|3505|5230,1.6604399309680626,0.720844206769619,1.0,1.0,83,4576,0.485690772687731,4576.485690772688
60,819|1480|1617|4008|4207|4738,1.2633838989225659,0.8348418280979727,1.0,1.0,101,4752,0.4913584157127062,4752.491358415713
61,890|1560|2409|2415|2996|5091,1.3417117326754457,0.7666221381897529,1.0,1.0,120,4764,0.49201782825676355,4764.492017828256
62,1452|2421|2686|2792|3133|4727,1.2582788658158173,0.8946862124474315,1.0,1.0,78,4779,0.48897172708528636,4779.488971727085
63,880|947|2136|2560|2899|5456,1.8238564212172743,0.7261069526997856,1.0,1.0,61,5005,0.4817681854984762,5005.481768185498
64,1020|1554|2538|3221|3645|4935,1.3735848508768913,0.763359995815514,1.0,1.0,117,5131,0.4911305081005405,5131.4911305081005
65,591|1402|1476|2541|3942|5602,1.5250524447020999,0.7364521280391247,1.0,1.0,100,5166,0.4892584043241918,5166.489258404325
66,1460|1589|1979|3649|3867|3947,1.5643347995905221,0.7418277366888538,1.0,1.0,95,5266,0.4887655287652776,5266.488765528766
67,1448|1829|2103|3002|4208|4221,1.296362617476058,0.8481599956498211,1.0,1.0,96,5360,0.490874424781583,5360.490874424781
68,887|2186|4162|4581|4648|5533,1.330392617367882,0.8336748488314285,1.0,1.0,99,5466,0.49105063040850316,5466.491050630409
69,963|4282|4644|4873|5376|5378,2.168624830391269,0.7358122890209409,1.0,1.0,39,5529,0.4759643019251757,5529.475964301925
70,1695|2112|2476|2997|4421|5303,1.3110758975225543,0.8575070471640427,1.0,1.0,92,5722,0.4921895892347059,5722.492189589235
71,534|1520|3560|3842|4872|4943,1.647597299254245,0.7525364449013795,1.0,1.0,80,5735,0.4884064497258508,5735.4884064497255
72,395|1460|2561|3799|5101|5459,1.4093427380701504,0.7771112211178769,1.0,1.0,111,5779,0.4915808178881005,5779.4915808178885
73,1465|1477|2106|3581|4084|5304,1.379297657013538,0.778406410212708,1.0,1.0,113,5779,0.4918122492380003,5779.491812249238
74,1089|2500|3723|4956|5745|5892,2.3179978945200923,0.7435952639933779,1.0,1.0,31,5893,0.472220447997333,5893.472220447998
75,888|1590|2395|3200|4165|4210,1.3037101130476398,0.8949393925222566,1.0,1.0,77,5992,0.4893065255720499,5992.489306525572
76,535|1604|1629|1705|3141|3945,1.6021679288475694,0.7553451243530505,1.0,1.0,87,6006,0.48903539297802734,6006.489035392978
77,1318|3933|4933|4957|5240|5450,1.59454734398412,0.757532511732403,1.0,1.0,86,6006,0.4896023006560696,6006.489602300656
78,1025|1742|2205|4372|4873|4959,1.4302536731903848,0.7892634726480399,1.0,1.0,106,6126,0.4914547289397807,6126.49145472894
79,244|1614|3425|3487|4718|5157,1.340822643865882,0.8559910524438921,1.0,1.0,89,6249,0.4914173440511278,6249.491417344051
80,1527|3421|3945|4364|4427|5100,1.3335880105270157,0.8849510032354749,1.0,1.0,80,6258,0.48926905036523993,6258.489269050366
81,386|2473|3207|3556|5239|5891,1.3869036865036883,0.7950395460903023,1.0,1.0,107,6266,0.4909868946846697,6266.490986894684
82,170|244|1041|1184|2562|4961,2.455012691675098,0.7554538732079897,1.0,1.0,25,6606,0.468710778741771,6606.468710778742
83,459|1104|3218|4147|4799|5240,1.4237225244872809,0.808795970954932,1.0,1.0,96,6608,0.49130249695445466,6608.491302496955
84,1476|2754|3848|3860|4438|5085,1.3556577424760645,0.8605172860572868,1.0,1.0,88,6647,0.49172685042488,6647.491726850425
85,398|1251|1301|2483|3727|4378,1.4382146276259336,0.7998979024185383,1.0,1.0,101,6710,0.4905215599422258,6710.490521559942
86,1113|2179|2571|2912|3649|4003,1.3364341718144406,1.0054879858498469,1.0,1.0,37,6754,0.48265230230126294,6754.482652302301
87,318|462|1026|3486|4153|4577,1.5580975097626832,0.780770227504718,1.0,1.0,89,6786,0.4914766416632708,6786.491476641663
88,1259|2334|2555|2976|3651|5161,1.3371630842520978,1.0807718907667894,1.0,1.0,24,6823,0.47264469336550136,6823.4726446933655
89,1464|1601|1734|1923|2920|3946,1.6073354916817342,0.7723680454087144,1.0,1.0,84,6830,0.49021622312965707,6830.490216223129
90,874|967|1203|1598|3495|4077,1.44577101402447,0.7985664805000692,1.0,1.0,100,6830,0.4904093988663772,6830.490409398866
91,392|1244|2398|4138|4377|5005,1.3591634610832517,0.9294332575201253,1.0,1.0,62,7133,0.48673794130721687,7133.486737941307
92,1704|2188|3214|4289|4941|5531,1.3625004778612317,0.9866493279485393,1.0,1.0,43,7381,0.4845956982427853,7381.484595698243
93,537|2395|3915|3993|4063|4515,1.6084239213980227,0.7926628034989563,1.0,1.0,82,7456,0.49091505576872047,7456.490915055769
94,608|1696|1760|2118|2248|4010,1.5164058564090892,0.8041951319497811,1.0,1.0,88,7474,0.49142177066493836,7474.491421770665
95,1229|1233|1401|2754|4017|4737,1.6785618753884326,0.7900943401607996,1.0,1.0,73,7619,0.48994203034989153,7619.48994203035
96,675|1474|2541|3131|4641|5011,1.3740772093030984,0.9252553080876856,1.0,1.0,63,7759,0.486519690106858,7759.486519690106
97,974|2419|2471|2570|2992|4881,1.4024236824428982,0.8899915918328557,1.0,1.0,73,7886,0.48914016479950206,7886.489140164799
98,1039|1701|1912|3426|3637|5306,1.420708356334326,0.871989284081938,1.0,1.0,77,7917,0.49146978647751405,7917.491469786478
99,540|1686|3944|4090|4291|5599,1.4902125661269587,0.8273232325098245,1.0,1.0,81,7926,0.49057699545670186,7926.490576995457
100,1246|1315|2397|4009|4220|4675,1.4498927501945968,0.8417916968881382,1.0,1.0,84,8003,0.49170882780776576,8003.491708827808
