archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,1187|1240|2621|2782|4070|4735,0.7431385643929529,0.23167018621747756,0.2703950092079584,0.3139088822374725,153,0,0.49756421022241304,0.49756421022241304
2,1045|1240|2568|2621|4070|4737,0.7805957573153832,0.16182492502919033,1.0,0.0,143,0,0.4960614226095069,0.4960614226095069
3,1187|1240|2621|2926|4215|4736,0.7407623153334094,0.2587826938818492,0.22410955538876368,0.43576191608374076,146,0,0.4976285225216376,0.4976285225216376
4,1187|1383|2621|2926|4142|4735,0.7305790071392956,0.30398163614528323,0.025755330164646602,0.6389016739261806,162,0,0.49650266005785115,0.49650266005785115
5,1044|1240|2621|2710|4070|4736,0.7546583148085977,0.19764750438895265,0.49478094793376415,0.16099912369676828,157,0,0.49899201050775566,0.49899201050775566
6,1187|1240|2621|2710|4142|4736,0.7485162025312985,0.2132459354415294,0.3751426242397573,0.23110389491629044,154,0,0.4986408342424041,0.4986408342424041
7,1187|1383|2621|2782|4070|4736,0.7380699135136222,0.26179674156205895,0.17166596173767548,0.44930809405212885,152,0,0.4977246055284209,0.4977246055284209
8,1187|1240|2621|2854|4070|4735,0.7407917316794034,0.24717247060903913,0.2246825378034498,0.3835815369414765,155,0,0.4976320403401424,0.4976320403401424
9,1187|1240|2621|2782|4070|4736,0.7454630957041087,0.21977828331279037,0.3156730856880587,0.26046253691672633,153,0,0.4981510068233495,0.4981510068233495
10,1187|1383|2621|2782|4142|4735,0.7355702653160346,0.2773766058555161,0.12297689408754531,0.5193294198022971,151,0,0.49719300498653035,0.49719300498653035
11,1187|1240|2621|2710|4070|4735,0.7462727097599758,0.21904253262092727,0.331443046266773,0.2571558175579773,151,0,0.49826403888670134,0.49826403888670134
12,1044|1240|2568|2621|4070|4736,0.7692337023441711,0.17212196093263238,0.7786857111845736,0.046278458635797416,150,0,0.49770875396874037,0.49770875396874037
13,1044|1240|2567|2621|4070|4735,0.7626166529681071,0.18765968901687677,0.6497963878684468,0.11611040961506967,153,0,0.4984783346090158,0.4984783346090158
14,1187|1240|2621|2782|4142|4736,0.7446272268473701,0.2252406440726684,0.29939172443423884,0.28501228490734143,153,0,0.49784515981508864,0.49784515981508864
15,1187|1240|2621|2710|4070|4736,0.748631004462952,0.20663939667502018,0.37737877852020435,0.20141181324359403,158,0,0.49825071717728664,0.49825071717728664
16,1187|1240|2621|2782|4142|4735,0.742963447506521,0.23794872435280345,0.26698401803792415,0.34212681505946335,154,0,0.4974020577652088,0.4974020577652088
17,1187|1383|2621|2854|4070|4735,0.7333985494889167,0.28534782328641417,0.08067541385306447,0.5551548417598383,149,0,0.49709788221943313,0.49709788221943313
18,1187|1383|2621|2710|4070|4735,0.7388795275694897,0.2611451975894835,0.1874359223163985,0.44637982896040895,149,0,0.49786292152215333,0.49786292152215333
19,1044|1240|2567|2621|4070|4736,0.7649887575127163,0.17399614937887106,0.6960011133002608,0.05470171298765931,159,0,0.4978055293955687,0.4978055293955687
20,1185|1455|2621|2854|4070|4735,0.7297948646293329,0.3658839371801141,0.010481513732491947,0.9171121322332633,145,0,0.49064551456511263,0.49064551456511263
