archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,965|1527|2494|2622|3999|4735,0.7363643289962649,0.3158096635421005,0.07332796217248423,0.7833055676090652,145,0,0.4982779827465966,0.4982779827465966
2,1113|1383|2622|2638|4143|4735,0.7395871773538929,0.2832915409831824,0.16954438330382463,0.6065793455615293,156,0,0.4975327371349682,0.4975327371349682
3,1115|1311|2622|2638|4143|4735,0.7490142264497401,0.2168558112531314,0.45098391293141127,0.24552112324595107,145,0,0.49835630355195687,0.49835630355195687
4,1117|1311|2568|2622|3999|4735,0.7674039729578235,0.1716792331312522,1.0,0.0,139,0,0.4953434111015122,0.4953434111015122
5,965|1526|2494|2622|3999|4735,0.7368189845902849,0.30956601795568073,0.08690146276875402,0.7493732305163407,152,0,0.49881698714023737,0.49881698714023737
6,1114|1311|2622|2710|3999|4735,0.7439181532841227,0.24577396335979132,0.2988433628932299,0.4026825879383344,146,0,0.49793478199225705,0.49793478199225705
7,1117|1311|2622|2638|3999|4735,0.7588918604165262,0.1871512956941459,0.7458754138858684,0.0840860095495714,139,0,0.4979943607710123,0.4979943607710123
8,1115|1383|2622|2638|3999|4735,0.7459682431208314,0.23520064521443812,0.36004770302886885,0.34521978186921615,143,0,0.4977960512776257,0.4977960512776257
9,965|1527|2566|2622|3999|4735,0.7354680536394662,0.32604160791481873,0.04657013877838062,0.838913109831552,146,0,0.49701008972139477,0.49701008972139477
10,1113|1383|2622|2710|3999|4735,0.7384035948743225,0.2923385991789312,0.1342091587877579,0.6557473875566351,161,0,0.4979777649069625,0.4979777649069625
11,1117|1311|2566|2622|3999|4735,0.7623622298665175,0.18589830818727218,0.8494814453925604,0.07727639906356183,137,0,0.4979910474159506,0.4979910474159506
12,1113|1455|2622|2638|3999|4735,0.738166060095692,0.30440108051928827,0.12711768448988678,0.721303347988784,151,0,0.49815981110641516,0.49815981110641516
13,1114|1311|2622|2638|3999|4735,0.7460613401455551,0.2310363323336112,0.36282706511572915,0.32258799304072494,145,0,0.49809810656115366,0.49809810656115366
14,1115|1383|2622|2710|3999|4735,0.7433670525917464,0.24608575910683297,0.2823905452550841,0.40437710410621347,149,0,0.49799932111199446,0.49799932111199446
15,1117|1313|2622|2638|3999|4735,0.7574742914735003,0.19306654572591264,0.7035546481315417,0.11623361550949811,138,0,0.4975442565177047,0.4975442565177047
16,1115|1311|2566|2622|3999|4735,0.752296064995477,0.20311386794124803,0.5489614547087988,0.17083779179899106,144,0,0.4972255887738025,0.4972255887738025
17,1113|1383|2622|2638|3999|4735,0.7400393119108429,0.27616673107757544,0.18304261968114974,0.567858145247969,155,0,0.4968575883814906,0.4968575883814906
18,1115|1311|2622|2710|3999|4735,0.7468651704776055,0.2201548173258957,0.3868249915349616,0.26345022966023335,154,0,0.49821152266017105,0.49821152266017105
19,1117|1313|2567|2622|3999|4735,0.7627616038212061,0.1832064362074786,0.8614045420912483,0.06264688395663648,138,0,0.4975410046169987,0.4975410046169987
20,1117|1311|2567|2622|3999|4735,0.764179172764232,0.17701051435097212,0.903725307845575,0.028973910991540005,141,0,0.4961872417996633,0.4961872417996633
21,1115|1311|2568|2622|3999|4735,0.7574752863337362,0.1910008506401435,0.7035843491539908,0.10500718360991036,139,0,0.4979354265709007,0.4979354265709007
22,1114|1311|2622|2638|4143|4735,0.7456092055886049,0.2392446227809646,0.34932882873839743,0.36719758443399586,145,0,0.49840765682104676,0.49840765682104676
23,965|1526|2566|2622|3999|4735,0.7359227092334862,0.3200837005753045,0.06014363937465041,0.8065336742256403,145,0,0.49821876472679877,0.49821876472679877
24,1115|1311|2622|2638|3999|4735,0.7494663610066908,0.20797463456242415,0.46448214930875625,0.19725459737129292,149,0,0.4972462892964025,0.4972462892964025
25,1039|1527|2622|2638|3999|4735,0.7350449480253812,0.34758900349960137,0.033938546028606444,0.9560167282757862,139,0,0.4946787674757467,0.4946787674757467
26,1115|1311|2620|2710|3999|4735,0.7451441931255729,0.2402704685735348,0.3354461293341544,0.37277274797536614,147,0,0.498279299902572,0.498279299902572
27,1115|1311|2567|2622|3999|4735,0.7541620169421333,0.19496327561703272,0.6046684562142818,0.12654177236249442,143,0,0.49733696693134555,0.49733696693134555
28,1114|1383|2622|2638|3999|4735,0.7423749396369268,0.25559646039684436,0.25277154141804414,0.45606490696017565,145,0,0.49756611478450485,0.49756611478450485
29,1114|1383|2622|2710|3999|4735,0.7402317527754944,0.26902427696092635,0.18878783919554484,0.5290410539507627,153,0,0.4968401877270992,0.4968401877270992
30,1114|1383|2622|2638|4143|4735,0.7419228050799768,0.26312047451338694,0.239273305040719,0.49695566217028014,151,0,0.49699395582644323,0.49699395582644323
31,1039|1455|2622|2710|4143|4735,0.73390814844333,0.3556820493639863,0.0,1.0,139,0,0.49290663995210926,0.49290663995210926
32,1039|1527|2622|2710|3999|4735,0.7346763689557423,0.36893432422144196,0.022934814220796833,1.0,136,139,0.4904268074387199,139.49042680743872
