archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
22,1028|1631|2923|4096|4142|4302,1.1597640891362466,0.6806889177360655,1.0,1.0,171,1837,0.4868512283382305,1837.4868512283383
23,1559|1892|2841|3496|4963|5818,1.3302230145092702,0.6535309936152182,1.0,1.0,147,1984,0.48727931976772165,1984.4872793197678
24,398|460|889|2413|4291|4299,1.304598331607823,0.6601680689048633,1.0,1.0,148,2347,0.4879217462099279,2347.48792174621
25,467|1761|2611|3340|3502|5309,1.1441350829171184,0.8943679082118656,1.0,1.0,87,2447,0.4830008488693696,2447.4830008488693
26,1669|1842|3628|4719|4881|4886,1.2216953335980496,0.6864067660803491,1.0,1.0,164,2543,0.4878958851505632,2543.4878958851505
27,1534|2930|4141|4218|4282|4651,1.4641855512149977,0.6588674470919043,1.0,1.0,125,2638,0.4839410962963466,2638.4839410962963
28,1543|3343|3652|4007|4720|5311,1.165570405586574,0.9412122070468217,1.0,1.0,62,2705,0.4823991152616017,2705.4823991152616
29,532|1391|2626|2702|4590|5168,1.2127953512621268,0.7025297745833591,1.0,1.0,161,2712,0.48648254748353964,2712.4864825474833
30,1753|3712|4738|4743|4953|5104,1.4190769968346013,0.6628275580478422,1.0,1.0,132,2786,0.48554489635892706,2786.485544896359
31,1037|2609|2899|3717|3996|4519,1.1921665252399192,0.8085705170146036,1.0,1.0,126,2859,0.48783104897855734,2859.4878310489785
32,1347|1955|1984|2570|3063|5384,1.5744010990559572,0.6620429179227532,1.0,1.0,107,2911,0.4822007127901371,2911.48220071279
33,534|1330|1805|1922|3337|5168,1.5384833564695617,0.6622050684266124,1.0,1.0,111,2911,0.48260713793390636,2911.482607137934
34,395|1756|2110|3921|4444|5171,1.1817611455622634,0.8580256502933626,1.0,1.0,101,2977,0.4867580398469926,2977.486758039847
35,1832|1880|1905|2842|4011|4576,1.2221066505336817,0.7371291196562226,1.0,1.0,152,3201,0.4877524577131797,3201.487752457713
36,245|1760|2469|2550|3647|4442,1.1947400324413215,0.8751303989669402,1.0,1.0,93,3204,0.485984903543157,3204.4859849035433
37,1465|1771|2032|3147|3422|4092,1.2379385222818988,0.7056014253188562,1.0,1.0,159,3208,0.4861585723938646,3208.486158572394
38,740|1750|3339|4084|4205|5166,1.196687772833859,0.8963597579703448,1.0,1.0,85,3384,0.4852614442540934,3384.4852614442543
39,739|1919|3920|4155|4361|4935,1.4360572865469123,0.6964425731797654,1.0,1.0,126,3604,0.48805071626209995,3604.488050716262
40,1309|1381|2498|3119|4730|5304,1.4832625251986233,0.6929094161224381,1.0,1.0,119,3729,0.4864352478045263,3729.4864352478044
41,601|1241|2207|2563|3722|4870,1.2380839888628685,0.7423899772557537,1.0,1.0,150,3842,0.48796492209143666,3842.4879649220916
42,1609|2135|2786|4439|5303|5389,1.332958437080415,0.7363294201452615,1.0,1.0,134,3981,0.48899448884202257,3981.488994488842
43,890|2400|2646|3854|4095|4676,1.2395508427904907,0.7653213549979716,1.0,1.0,139,3992,0.48781358510428424,3992.4878135851045
44,599|1766|1973|3065|3940|5891,1.2422629942523535,0.7607370737769532,1.0,1.0,141,3992,0.4878420497971831,3992.487842049797
45,536|1737|3437|3769|4081|5304,1.4143716410334493,0.7328050117465331,1.0,1.0,127,4125,0.4883254734912816,4125.488325473491
46,1113|1612|3427|4583|5307|5455,1.2459287822418674,0.7653202567481868,1.0,1.0,139,4133,0.4877248209183265,4133.487724820919
47,1104|2333|3219|3859|4080|4278,1.2387877205355757,0.8457041977299771,1.0,1.0,103,4236,0.4887436852509688,4236.488743685251
48,1526|1705|4514|4571|4888|5091,1.5862067150738515,0.7022700744312622,1.0,1.0,103,4361,0.48613019646347977,4361.486130196464
49,1818|2916|3930|4013|4312|4431,1.2512340771017365,0.7871919135676362,1.0,1.0,126,4411,0.48796492209143666,4411.487964922091
50,820|1260|1398|1735|3212|4581,1.2550906092280114,0.7693642139665439,1.0,1.0,133,4411,0.4887328028152829,4411.488732802815
51,544|1448|2179|2862|4588|5674,1.558670282226629,0.720914870885059,1.0,1.0,106,4574,0.48765060832229046,4574.487650608322
52,463|1461|1838|2933|4726|4861,1.2941651019024436,0.7721263958530832,1.0,1.0,125,4699,0.4892385226828239,4699.489238522683
53,820|2035|2622|3001|4086|4307,1.2540309028187082,0.8297676781444826,1.0,1.0,109,4781,0.48746776125695773,4781.487467761257
54,244|1556|2768|2827|3917|4515,1.2724560589924154,0.8147217927462066,1.0,1.0,113,4796,0.4886919479457296,4796.488691947946
55,233|2416|3336|3416|3586|3854,1.8371290797975315,0.713711550761307,1.0,1.0,66,4886,0.4808959569929148,4886.480895956993
56,610|972|1394|2185|3360|4653,1.2745312706007825,0.8160462730821628,1.0,1.0,112,4909,0.48866708821062677,4909.488667088211
57,1249|2038|2136|3649|4314|4601,1.4348815147267067,0.7530649454202123,1.0,1.0,115,4979,0.4896419586412782,4979.489641958641
58,1418|1662|2134|3291|3428|4874,1.6067796548687683,0.7219084295307678,1.0,1.0,98,4992,0.4878183143229937,4992.487818314323
59,1681|2109|2117|4362|4594|5160,1.3036691567830467,0.8090674041647898,1.0,1.0,113,5076,0.4894284485903814,5076.48942844859
60,946|1527|2637|3128|4096|4385,1.729479954082788,0.7222120648927114,1.0,1.0,80,5090,0.48484193071450415,5090.4848419307145
61,1042|2544|2689|3496|4717|4728,1.2468044551166402,0.955343918218805,1.0,1.0,55,5186,0.4829851044996181,5186.4829851045
62,1170|1621|1760|1837|2414|4506,1.473333975857951,0.7517874058259068,1.0,1.0,111,5230,0.4892385226828239,5230.489238522683
63,1468|1619|3934|4597|4936|5818,1.347016805437215,0.7800404491927445,1.0,1.0,118,5253,0.48960942596164936,5253.489609425962
64,1967|2981|3423|4095|4421|5088,1.2629997507913966,0.8836321029292071,1.0,1.0,86,5320,0.48879640651059075,5320.488796406511
65,737|1086|1180|1899|3127|4152,1.2664968009391435,0.8777320327272048,1.0,1.0,89,5320,0.4888018974790289,5320.488801897479
66,610|1301|1666|2351|3865|3987,1.4874190807614085,0.7457204023943872,1.0,1.0,110,5349,0.48816010481535577,5349.4881601048155
67,1302|1471|1992|2627|3269|4960,1.5056672189184495,0.7518133499191432,1.0,1.0,107,5570,0.4889999894461967,5570.488999989446
68,1030|1841|1966|2692|4088|4159,1.3954331071892003,0.8014648591012098,1.0,1.0,109,5641,0.48931158652465645,5641.489311586524
69,594|611|1236|3056|3727|3930,1.4114909127536481,0.7918464398877365,1.0,1.0,109,5641,0.4893693491850186,5641.489369349185
70,305|2333|2343|3877|4165|4309,2.0590665345890815,0.7365468152041623,1.0,1.0,43,5661,0.4770241834846448,5661.477024183485
71,890|1018|1887|3051|3704|4447,1.2681971818773101,0.9378521250875469,1.0,1.0,61,5667,0.4841807212702466,5667.484180721271
72,946|1374|2840|3573|3793|5599,1.5109919475659226,0.7605391644118489,1.0,1.0,106,5792,0.4890670919505499,5792.48906709195
73,243|389|675|1890|3149|4866,1.715680075186862,0.7413434153602659,1.0,1.0,81,5826,0.48816010481535577,5826.4881601048155
74,1173|1547|1598|2194|3794|4714,1.286839954113644,0.9147027380937204,1.0,1.0,74,6047,0.48775585308260133,6047.4877558530825
75,395|1485|1668|2033|3340|4819,1.825861747421851,0.7508465249411943,1.0,1.0,65,6247,0.48606229519449123,6247.486062295195
76,1600|3347|4161|4567|4599|4660,1.3620169733657574,0.8403198652366203,1.0,1.0,96,6332,0.4888018974790289,6332.488801897479
77,536|1376|3407|3733|4721|5677,1.5887425335474532,0.7627504764586728,1.0,1.0,96,6466,0.48820009859034497,6466.48820009859
78,1183|2421|3336|4068|4091|4356,1.3271590460513483,0.9191817772845752,1.0,1.0,70,6507,0.48778457767526284,6507.4877845776755
79,1034|1823|2049|2198|3721|4144,1.3231265882638856,1.0156953085785785,1.0,1.0,32,6685,0.47741778425056475,6685.477417784251
80,315|2494|3117|3123|3702|4869,1.5448209257126757,0.77237328607242,1.0,1.0,98,6686,0.48900920458259584,6686.4890092045825
81,2198|2321|2930|3845|5027|5100,1.3978565448612967,0.8743309304959374,1.0,1.0,84,6741,0.48889039300575565,6741.488890393006
82,806|1345|1463|2175|3417|4434,1.41605311751309,0.8418849669810161,1.0,1.0,92,6773,0.4895751999977079,6773.4895751999975
83,462|821|3355|3702|4016|4877,1.4295549638309695,0.8395955139721766,1.0,1.0,92,6809,0.4895192644834099,6809.4895192644835
84,2181|2841|3142|3704|4376|5247,1.3346798546658565,0.9672091854174465,1.0,1.0,49,7036,0.482125218543294,7036.482125218543
85,1181|1328|1610|4068|4149|4717,1.6177224683535258,0.7686919434194803,1.0,1.0,91,7040,0.48823650487570025,7040.488236504876
86,1624|2320|2344|2849|4018|4599,1.6327448098216895,0.7674240919025052,1.0,1.0,90,7040,0.4883522699816238,7040.488352269982
87,319|1170|1599|3706|4002|5525,1.4539692629085816,0.8305155507639179,1.0,1.0,92,7050,0.4893693491850186,7050.489369349185
88,521|1183|1241|3005|4722|5095,1.4148662821994031,0.8855309156998259,1.0,1.0,78,7329,0.48829739241686354,7329.488297392417
89,2116|2547|2633|4455|4723|5379,1.393544201168425,0.9560432647158564,1.0,1.0,52,7394,0.483736094069589,7394.483736094069
90,883|1243|1454|2253|2840|5014,1.5128342280597562,0.8181464844914339,1.0,1.0,90,7501,0.48769891465052795,7501.4876989146505
91,1110|1332|3008|4095|4350|5454,1.62294466442804,0.785459555246799,1.0,1.0,86,7605,0.4875726439409296,7605.487572643941
92,378|3503|3778|4291|4314|5246,1.8707986870612445,0.7711278837959799,1.0,1.0,59,7646,0.4853540719474134,7646.485354071948
93,1259|1484|1542|1629|4573|4589,1.6461563142805578,0.7825484365123808,1.0,1.0,86,7695,0.487854927922729,7695.487854927923
94,464|736|2467|4081|4670|5745,1.5752765148313772,0.8093868910282698,1.0,1.0,87,7698,0.48802139581155213,7698.488021395811
95,1626|2116|2540|3845|4748|4944,1.4607669192061188,0.8746132354695217,1.0,1.0,78,7710,0.4894535467765854,7710.4894535467765
96,2105|2916|3428|4144|4716|5526,1.428366269987972,0.9022072222819502,1.0,1.0,72,7803,0.4882522221090058,7803.488252222109
97,890|960|4073|4455|4876|4964,1.795034770367385,0.7816974260622025,1.0,1.0,71,7856,0.48687983162926896,7856.486879831629
98,245|1561|3345|3367|3496|3805,2.186290117568849,0.7777985759644833,1.0,1.0,38,7971,0.4764155468932921,7971.476415546893
99,1236|1467|1471|2045|4807|4865,1.470575835406346,0.8777416437758158,1.0,1.0,77,8095,0.4891482606116657,8095.489148260612
100,1304|1385|1589|3786|4001|4157,1.8182138649101716,0.7955683652724593,1.0,1.0,64,8334,0.4860431960889149,8334.48604319609
