archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
14,602|1523|1767|1894|2997|3125|3868|4357|5028|5084,0.44700016737582776,0.20158708798660127,0.4431015605288586,0.2055335402996289,151,0,0.49859398871074073,0.49859398871074073
15,819|1523|1767|1894|2997|3125|3940|4357|4874|5028,0.4293364988602081,0.27044488379223003,0.12950433125156735,0.6298717657744058,154,0,0.4982981647464177,0.4982981647464177
16,819|1523|1767|1894|2997|3125|3940|4357|4803|5028,0.43353027147090833,0.25990415952355583,0.20395972933445267,0.5649142373049497,151,0,0.497033781793602,0.497033781793602
17,530|1165|1695|1894|2997|3125|3868|4357|5028|5301,0.47240894931044614,0.17542943204750017,0.8942039805590544,0.044336203470694516,150,0,0.49728455399804217,0.49728455399804217
18,819|1523|1897|2057|3142|3198|3940|4357|4945|5028,0.42204204162333625,0.33050596913444324,0.0,1.0,140,0,0.4889294183763327,0.4889294183763327
19,602|1523|1767|1894|2998|3125|3940|4357|4803|5028,0.44259439682801166,0.20641675171386697,0.36488239357580665,0.23529648742406034,151,0,0.4978831692071035,0.4978831692071035
20,819|1523|1767|1894|2997|3125|3940|4357|4729|5028,0.43128466502632956,0.26527951988422166,0.16409168275939345,0.5980400562488367,154,0,0.49831492744265393,0.49831492744265393
21,819|1523|1767|1894|2997|3125|3940|4357|4945|5028,0.42750830771989456,0.27639658680385704,0.09704699229705531,0.6665493135372729,151,0,0.4979112367631132,0.4979112367631132
22,602|1523|1767|1894|2997|3125|3940|4357|4945|5028,0.43489918069726013,0.2275509173991097,0.22826306927408269,0.3655364153630946,155,0,0.49623357208602553,0.49623357208602553
23,602|1523|1767|1894|2997|3125|3940|4357|5013|5028,0.43939464577715787,0.21389013131520657,0.3080746549660421,0.28135141266859753,152,0,0.49764544691623286,0.49764544691623286
24,819|1523|1897|2057|3142|3198|3940|4357|4799|5028,0.4230007889239152,0.32688226686223765,0.017021407346541104,0.9776688264001773,141,0,0.48990393812434,0.48990393812434
25,602|1523|1897|2057|3125|3142|3940|4357|4799|5028,0.4334354502119119,0.26080595907907483,0.20227629171380332,0.5704716040293083,151,0,0.49726534379143866,0.49726534379143866
26,602|1523|1767|1825|2997|3125|3940|4357|5028|5084,0.44770249401567597,0.2008525054976704,0.45557052687688904,0.201006653747848,152,0,0.49842990943135,0.49842990943135
27,819|1523|1767|1894|2997|3125|3868|4357|4803|5028,0.43379898977288606,0.25894117623792173,0.20873050018999686,0.5589798240143861,151,0,0.49675752929204103,0.49675752929204103
28,602|1523|1825|2057|3125|3142|3940|4357|4945|5028,0.4339471776224628,0.24589712509527875,0.21136139755985747,0.47859546883555104,152,0,0.49551502088103955,0.49551502088103955
29,530|1165|1695|1894|2997|3125|3868|4357|4951|5028,0.47832974221256336,0.1697249862991488,0.999320550629803,0.00918238598566433,148,0,0.49547627168148645,0.49547627168148645
30,530|1165|1767|1894|2997|3125|3868|4357|4951|5028,0.47447142976779605,0.17398071862335027,0.9308208450734415,0.035408463678375975,150,0,0.4973120712450994,0.4973120712450994
31,602|1523|1767|1825|2997|3125|3940|4357|4803|5028,0.444147208479207,0.20469544178461319,0.39245070029384505,0.22468886351850453,151,0,0.4982994217879555,0.4982994217879555
32,602|1523|1767|1894|2998|3125|3940|4357|4729|5028,0.44034879038343294,0.21286920171659338,0.3250143470007484,0.2750599034917269,151,0,0.4974916207019946,0.4974916207019946
33,602|1523|1767|1894|2997|3125|3868|4357|4658|5028,0.44346434318027017,0.2057101426583186,0.38032724669037404,0.23094198799189447,151,0,0.4979276929290996,0.4979276929290996
34,530|1165|1695|1894|2997|3125|3940|4357|4951|5028,0.4768956968963249,0.17040344881487318,0.9738607976100501,0.013363431524593683,149,0,0.4960136092455374,0.4960136092455374
35,602|1237|1767|1894|2997|3125|3940|4357|5028|5236,0.4552309964758208,0.18704197528389727,0.5892300500965973,0.11589884837573314,154,0,0.4963158939931927,0.4963158939931927
36,602|1523|1767|1894|2998|3125|3940|4357|5028|5084,0.4461496823644806,0.20272612886739852,0.42800222015885064,0.21255291378444238,151,0,0.498324242015345,0.498324242015345
37,602|1523|1767|1825|2997|3125|3940|4357|5028|5301,0.4542485910659682,0.1909196444351274,0.57178862142144,0.13979510046106022,151,0,0.4966005630836449,0.4966005630836449
38,602|1523|1767|1825|2997|3125|3940|4357|5021|5028,0.4500531469347093,0.19863176440775235,0.49730354749769506,0.18732127038189203,152,0,0.4981944404420973,0.4981944404420973
39,819|1523|1767|1894|2997|3125|3940|4357|5013|5028,0.4320037727997923,0.26471866856232734,0.1768585779890147,0.5945837932084161,155,0,0.4982949210441597,0.4982949210441597
40,819|1523|1767|1894|2997|3125|3940|4357|4799|5028,0.42846705502047344,0.2719795261749325,0.11406839964359543,0.6393290453430486,156,0,0.4978978751058066,0.4978978751058066
41,602|1523|1767|1894|2997|3125|3868|4357|4803|5028,0.44118986275025174,0.2070774351017146,0.3399465771670262,0.23936796855585998,151,0,0.49778651365953747,0.49778651365953747
42,602|1165|1767|1894|2925|3125|3940|4357|4817|4951,0.47018138274216986,0.1770607664200599,0.8546562103308913,0.05438935031788744,150,0,0.49682901859142153,0.49682901859142153
43,602|1523|1767|1825|2997|3125|3868|4357|4803|5028,0.44441592678118486,0.20357315463978118,0.3972214711493912,0.21777273543250736,153,0,0.4983602383740454,0.4983602383740454
44,819|1523|1825|2057|3125|3142|3940|4357|4799|5028,0.42677173455789463,0.28112630221689416,0.08397002006113875,0.6956963261868531,152,0,0.49736390017102505,0.49736390017102505
45,602|1523|1767|1825|2998|3125|3940|4357|5028|5084,0.4493757463954138,0.19909999772789064,0.4852771141412166,0.19020677221724708,152,0,0.49830075383447237,0.49830075383447237
46,530|1165|1767|1894|2997|3125|3940|4357|4951|5028,0.4730373844515576,0.17462657508608523,0.9053610920536886,0.03938857344084919,150,0,0.4974387595984671,0.4974387595984671
47,602|1237|1767|1894|2997|3125|3940|4357|5028|5301,0.4577964721614403,0.17975413213365074,0.6347769910436096,0.07098729705852813,153,0,0.49539758731857964,0.49539758731857964
48,819|1523|1897|2057|3125|3142|3940|4357|4874|5028,0.42514947748094417,0.2887238680671962,0.05516879317798725,0.7425165529037442,152,0,0.4978556335237297,0.4978556335237297
49,819|1523|1897|2057|3125|3142|3940|4357|4945|5028,0.42332128634063065,0.29438052796269465,0.022711454223475203,0.7773758886417891,146,0,0.49619807280180106,0.49619807280180106
50,602|1523|1767|1894|2998|3125|3940|4357|5021|5028,0.44850033528351396,0.2006265367085323,0.46973524077965667,0.19961411432840148,151,0,0.49817146552968605,0.49817146552968605
51,819|1523|1897|2057|2998|3125|3940|4357|4873|5028,0.425137541185599,0.2901265046204572,0.05495687858364493,0.7511603426015285,151,0,0.4974905209676461,0.4974905209676461
52,819|1523|1897|2057|3125|3142|3940|4357|4874|5100,0.4251461493110919,0.2895406264863299,0.05510970551772503,0.7475498510824298,151,0,0.49764379377710355,0.49764379377710355
53,819|1523|1767|1894|2997|3125|3868|4357|4729|5028,0.4313323091738381,0.26481086627687667,0.16493754740165267,0.5951519643810039,155,0,0.4982981647464177,0.4982981647464177
54,602|1523|1767|1894|2997|3125|3940|4357|4799|5028,0.435857927997839,0.22249349754404743,0.2452844766206228,0.3343699142912929,154,0,0.49748462292650636,0.49748462292650636
55,530|1165|1695|1894|2997|3125|3940|4357|5028|5301,0.4693710710639652,0.17707719023314297,0.8402700992627795,0.05449056255707773,151,0,0.4971330067853568,0.4971330067853568
56,819|1523|1767|1894|2997|3125|3868|4357|4874|5028,0.43002623402993745,0.26973745088627615,0.14174975116368593,0.6255121893394833,154,0,0.49857123633158185,0.49857123633158185
57,530|1165|1695|1894|2997|3125|3868|4357|4817|4951,0.47836801285824465,0.16823495117798595,1.0,0.0,149,0,0.49522309697294675,0.49522309697294675
58,602|1523|1767|1825|2998|3125|3940|4357|4803|5028,0.4458204608589448,0.20293485688706064,0.4221572875581716,0.2138392064465007,151,0,0.49845726568183607,0.49845726568183607
59,530|1165|1767|1894|2997|3125|3940|4357|4817|4951,0.4732809224412476,0.17408259423040592,0.909684816693506,0.03603627515289938,151,0,0.4975117571822058,0.4975117571822058
60,602|1523|1767|1894|2997|3125|3868|4357|4799|5028,0.43657808065219583,0.22166042597822297,0.25806992245613997,0.32923608585836844,153,0,0.4977985032284269,0.4977985032284269
61,602|1523|1767|1894|2997|3125|3940|4357|4803|5028,0.4409211444482739,0.20819849657042883,0.33517580631148003,0.246276543376134,152,0,0.49806735836512656,0.49806735836512656
62,819|1523|1825|2057|3125|3142|3940|4357|4873|5028,0.425959694932344,0.28271601141695446,0.06955323136229806,0.705492956663941,153,0,0.497370778174566,0.497370778174566
63,530|1165|1695|1894|2997|3125|3940|4357|4817|4951,0.4771392348860149,0.16985508651527245,0.9781845222498674,0.009984132457474539,149,0,0.4958513253300933,0.4958513253300933
64,819|1523|1767|1894|2997|3125|3940|4357|4873|5028,0.4276550153949228,0.27363214260824376,0.09965161094475473,0.6495133435259485,152,0,0.4979454808322604,0.4979454808322604
65,530|1165|1767|1894|2997|3125|3868|4357|4817|4951,0.47450970041347734,0.1725065257071966,0.9315002944436386,0.026323705754756854,150,0,0.4970626490704772,0.4970626490704772
66,602|1523|1767|1825|2997|3125|3868|4357|4658|5028,0.44669040721120334,0.20215402786077177,0.43760214067274,0.20902732422549686,153,0,0.49844494044494936,0.49844494044494936
67,602|1523|1767|1894|2997|3125|3868|4357|4874|5028,0.43741710700730313,0.21981263304673504,0.2729658281407153,0.3178490066697498,153,0,0.498231018442209,0.498231018442209
68,819|1523|1825|2057|3125|3142|3940|4357|4945|5028,0.42581298725731576,0.28532157112051443,0.06694861271459863,0.7215497962423992,151,0,0.49750432378817283,0.49750432378817283
69,602|1523|1767|1825|2997|3125|3868|4357|5028|5084,0.4502262314067609,0.19784372526548094,0.5003764545112236,0.18246495560556603,153,0,0.4982214451551292,0.4982214451551292
70,819|1523|1767|1894|2997|3125|3868|4357|4799|5028,0.42918720767483015,0.27127755451121593,0.12685384547911063,0.6350031239767026,155,0,0.49819314995590763,0.49819314995590763
71,530|1165|1695|1894|2925|3125|3868|4357|4951|5028,0.4784080285100766,0.16837024964737635,1.0,8.337808629924209E-4,148,149,0.4952343074654711,149.49523430746547
72,530|1165|1767|1894|2998|3125|3940|4357|4951|5028,0.4747106368312955,0.1729869768122633,0.9350676793180182,0.029284500055040467,149,150,0.49708411733865404,150.49708411733866
73,602|1165|1695|1894|2925|3125|3940|4357|4817|4951,0.473778494896228,0.1741430212499656,0.9185186182964158,0.036408658467681466,150,151,0.4975504957124465,151.49755049571246
74,819|1523|1825|2057|2997|3125|3940|4357|4799|5028,0.42714997320842707,0.281495778135636,0.09068519322619588,0.6979732325832927,151,152,0.497357752399216,152.4973577523992
75,602|1523|1767|1894|2998|3125|3940|4357|5013|5028,0.4410678981568956,0.21215344357328078,0.33778124223036865,0.27064902253265966,151,152,0.49756270213362513,152.49756270213362
76,819|1523|1897|2057|2997|3125|3940|4357|4874|5028,0.42552771613147644,0.2891110919079269,0.06188396634304142,0.7449028314000965,151,152,0.4977901539413861,152.4977901539414
77,602|1523|1767|1825|2997|3125|3940|4357|4812|5021,0.45001087048053634,0.19948556577661603,0.4965529798066974,0.19258284684585913,151,152,0.49816040432516256,152.49816040432518
78,602|1165|1767|1894|2997|3125|3940|4357|5028|5301,0.46159426504587314,0.18538153892396356,0.702202244459908,0.10566635966120952,150,153,0.49605849410684716,153.49605849410685
79,819|1523|1825|2057|2997|3125|3940|4357|4873|5028,0.4263379335828764,0.2830813160430163,0.07626840452735519,0.7077441573445199,151,153,0.4974061300266966,153.4974061300267
80,819|1523|1825|2057|3125|3142|3940|4357|4799|5099,0.426093580162254,0.28501649947375807,0.07193020289025742,0.719669783097734,151,153,0.49760932903492094,153.49760932903493
81,602|1523|1767|1894|2997|3125|3940|4357|5028|5084,0.44447642998474285,0.20449786781879417,0.3982956328945241,0.22347130804675647,151,153,0.4983226311181888,153.49832263111819
82,602|1523|1767|1894|2997|3125|3940|4357|5021|5028,0.4468270829037762,0.20238308101271554,0.44002865351533005,0.21043887112295473,151,153,0.4984406451653744,153.49844064516537
83,602|1523|1767|1825|2998|3125|3940|4357|5028|5301,0.45592184344570597,0.1891482572705347,0.6014952086857666,0.12887887409543752,150,154,0.49609434057737994,154.49609434057737
84,602|1523|1767|1894|2997|3125|3868|4357|4873|5028,0.43586823505829836,0.22357023572302553,0.24546746610546205,0.3410053455133182,153,154,0.49722211154826,154.49722211154827
85,819|1523|1767|1894|2997|3125|3868|4357|4873|5028,0.4284773620809327,0.27293235694331297,0.11425138912843272,0.6452008934424803,152,156,0.4976927635315978,156.4976927635316
86,819|1523|1897|2057|3125|3142|3940|4357|4799|5099,0.4236018792455689,0.29407862876011154,0.027693044399133997,0.7755154257791963,146,304,0.4963091798647794,304.4963091798648
87,602|1523|1767|1894|2997|3125|3940|4357|5028|5306,0.44847586270434026,0.20145713579118388,0.4693007595157359,0.2047327060098467,151,304,0.4982773572550662,304.49827735725506
88,602|1523|1767|1894|2997|3125|3940|4357|4817|4951,0.4587906908570848,0.18914653397340686,0.6524281504261629,0.1288682542253613,150,307,0.49589311414294956,307.495893114143
89,602|1523|1767|1894|2925|3125|3940|4357|4817|4951,0.4596096447313317,0.1871326850608256,0.6669676933100565,0.11645785008824265,150,307,0.49605402962850437,307.4960540296285
90,819|1523|1897|2057|3125|3142|3940|4357|4799|5100,0.42429463350319974,0.291732024811134,0.039992064592530754,0.7610544087810335,151,308,0.496987895914817,308.4969878959148
91,819|1523|1897|2057|2997|3125|3940|4357|4799|5028,0.42465827229174186,0.29063395360180205,0.046448034735070476,0.7542875121216027,152,308,0.4973102905642006,308.4973102905642
92,602|1523|1825|2057|3125|3142|3940|4357|4799|5028,0.4349059249230417,0.24131914635833618,0.2283828049063976,0.4503835379892739,152,310,0.49497600565203653,310.49497600565206
93,602|1523|1897|2057|3125|3142|3940|4357|4945|5028,0.43247670291133294,0.26509402784997854,0.18525488436726223,0.5968969560416704,151,310,0.49826105745872923,310.4982610574587
94,819|1523|1767|1894|2998|3125|3940|4357|4873|5028,0.4293282677746607,0.272116610929168,0.12935819820908426,0.6401738342398083,154,311,0.49800783774707047,311.4980078377471
95,602|1523|1767|1825|2997|3125|3940|4357|5028|5236,0.4516831153803487,0.19786642626313886,0.5262416804744277,0.18260485118238434,151,459,0.4977951537562018,459.4977951537562
96,530|1165|1767|1894|2998|3125|3940|4357|5028|5301,0.46718601099893575,0.1794153013326266,0.8014769809707466,0.06889924211630137,151,465,0.49667398232000226,465.49667398232
97,530|1237|1767|1825|2997|3125|3940|4357|5028|5301,0.4675400840885218,0.17915949217049398,0.8077631236119344,0.06732281050605998,151,465,0.49682295059073084,465.49682295059074
98,602|1165|1767|1894|2997|3125|3940|4357|4817|4951,0.4693624288679228,0.1791181153738671,0.8401166674469949,0.0670678247596959,150,465,0.49708963736540274,465.4970896373654
99,602|1165|1767|1894|2925|3125|3940|4357|4951|5028,0.46993784475247985,0.17765031481972518,0.8503324856910741,0.058022459958103435,150,616,0.4969180097031858,616.4969180097032
100,602|1523|1825|2057|2997|3125|3940|4357|4945|5028,0.4343254162729951,0.2461920719173157,0.21807657072491163,0.4804130874451545,151,763,0.495575029606361,763.4955750296064
