archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
55,1590|1688|1817|2858|3848|4356|4719|4953|5302|5599,0.8132355067484027,0.7254695211631045,1.0,1.0,128,4381,0.49204959642467444,4381.492049596424
56,1025|1964|2137|2973|3628|4217|4362|4437|4735|4738,0.8835665525251994,0.7035703731772195,1.0,1.0,116,4458,0.49169581991196354,4458.491695819912
57,683|1959|2178|3129|3288|4001|4737|5172|5241|5749,0.8202850535824348,0.7178399587443537,1.0,1.0,127,4506,0.49245206685285503,4506.492452066853
58,525|1743|2195|2614|2640|3049|3070|3290|3938|4729,0.7835218444282978,0.7507251213470744,1.0,1.0,126,4620,0.49039123069240853,4620.490391230693
59,457|592|1240|1599|2343|2494|2545|3951|4148|4366,0.8753418879752654,0.7084084621984502,1.0,1.0,118,4772,0.49240502339461206,4772.492405023395
60,893|953|2995|3407|3423|3483|4381|4443|4795|4935,0.8758981550175817,0.7132431876673958,1.0,1.0,116,5023,0.492896740471259,5023.492896740471
61,521|882|1099|1541|1749|3427|4350|4723|4810|5305,0.845336485370994,0.7253648324191458,1.0,1.0,124,5050,0.49321810896339513,5050.493218108963
62,1690|1741|2472|2626|2859|3219|3989|4093|4373|4642,0.773347080694242,0.8396196462394122,1.0,1.0,96,5051,0.48485477545471695,5051.484854775455
63,539|595|817|829|1556|3046|3202|3439|3634|5176,1.1104267650601658,0.7032137195479526,1.0,1.0,60,5154,0.4780653759671944,5154.478065375967
64,613|876|1743|1757|3793|4136|4280|4744|4816|4949,0.8474765696412603,0.7232645093148117,1.0,1.0,124,5179,0.49326453168935575,5179.493264531689
65,1040|1465|1674|1883|1893|2204|2998|4164|4456|4716,0.8938795559092454,0.709034132571948,1.0,1.0,112,5369,0.4921989501260242,5369.492198950126
66,813|877|1474|1672|2176|2933|3044|3059|3939|5100,0.8033528570029165,0.778063910333715,1.0,1.0,111,5440,0.4888019675380711,5440.488801967538
67,1233|1324|1400|1466|1627|1754|3505|3862|4639|5024,0.8522134957319321,0.7262970123998067,1.0,1.0,122,5555,0.49363520809502753,5555.493635208095
68,1043|1598|1809|2328|3008|3425|3632|3654|3933|4583,0.8031857848390737,0.8042241967880546,1.0,1.0,105,5674,0.4875723778271015,5674.487572377827
69,885|1316|1621|2550|2830|4220|4311|4374|5093|5450,0.8171512826346017,0.7610988662902763,1.0,1.0,115,5860,0.4903516870114185,5860.490351687012
70,758|1969|2492|3120|3577|4148|4298|4455|4665|4942,0.7970745186714909,1.0339717830376192,1.0,1.0,42,5864,0.4743796647587274,5864.474379664759
71,1394|1970|2710|2906|3268|3504|3583|3704|4523|4733,0.7989868828457651,0.9397298886573672,1.0,1.0,67,5952,0.4803566259132026,5952.480356625913
72,902|2178|2335|3350|3723|3949|4238|4284|4448|4793,0.809689439259961,0.8674909184751396,1.0,1.0,81,6234,0.4855982500883168,6234.4855982500885
73,1398|1697|1993|2124|2395|2763|3223|4426|4449|5602,0.8033595030411418,1.0199275245953074,1.0,1.0,45,6295,0.47667440765248925,6295.476674407652
74,879|2765|2766|2841|2846|3289|3557|3845|4866|5675,1.0632434132169908,0.7151926740219399,1.0,1.0,66,6306,0.4820032500849051,6306.482003250085
75,735|1756|2197|2555|2832|3061|3848|4427|5016|5025,0.8174713901204598,0.8133438366600205,1.0,1.0,101,6543,0.4876512395774476,6543.487651239578
76,1229|1489|1672|1761|2062|2192|2705|3931|5245|5606,0.928089257566931,0.7270474212322466,1.0,1.0,96,6738,0.490812659727398,6738.490812659727
77,523|1601|2037|2699|3056|3638|3988|4668|5095|5892,0.8534036969478177,0.7613350535923463,1.0,1.0,109,6879,0.491137923982583,6879.491137923983
78,523|1745|2402|2701|2789|3195|3988|4500|4786|5017,0.8704342226774516,0.7597908857534359,1.0,1.0,107,6887,0.4910153587741785,6887.491015358774
79,540|1601|1605|2275|2934|3430|3512|3735|4879|5153,0.8895001631416084,0.7428166049018919,1.0,1.0,109,6957,0.4921989501260242,6957.492198950126
80,1529|1848|2705|3922|4296|4361|4434|4579|4585|5031,0.8906498647172397,0.7428405532128871,1.0,1.0,108,7066,0.4922013039471606,7066.492201303947
81,886|1252|1555|2841|3355|3587|4021|4384|4876|4880,0.912396298081295,0.7376211007472457,1.0,1.0,101,7167,0.49145374360079735,7167.491453743601
82,963|1100|1304|2031|2693|3426|3486|3928|4013|4866,0.8183799054161638,1.0767340281071616,1.0,1.0,32,7217,0.47143027449280495,7217.471430274492
83,460|591|1477|1551|1837|2917|3210|4136|4450|5891,0.9324142878683782,0.7374978781306162,1.0,1.0,94,7361,0.4901915579761501,7361.490191557976
84,881|1092|1762|2111|2196|2478|2838|3136|4010|4725,0.834980937100593,0.8918274345614182,1.0,1.0,75,7408,0.4859170169438811,7408.485917016944
85,170|959|1233|2035|2343|3266|3987|4421|4671|5161,0.8535910549736733,0.808632757332195,1.0,1.0,97,7556,0.4886526719172186,7556.488652671917
86,307|1229|1547|1750|1989|2483|2858|3350|4229|4231,0.8767010001778397,0.7732662167580979,1.0,1.0,101,7571,0.4894576041976371,7571.489457604198
87,524|536|2252|2829|2914|3441|4144|4525|4567|4933,0.8522300826627116,0.8305559173444723,1.0,1.0,91,7650,0.4902852552692931,7650.49028525527
88,669|2119|2209|2609|3129|3410|3417|3713|4156|4574,0.8505907308233203,0.8710183868305099,1.0,1.0,77,7705,0.4878962287598602,7705.48789622876
89,610|972|1562|1670|1880|1905|3209|3211|3502|5243,0.9997262849017992,0.7394982191096194,1.0,1.0,77,7921,0.48610137503566675,7921.486101375036
90,951|1385|1386|1671|1829|2899|3579|4278|4366|5671,0.913193349937849,0.7544071379398185,1.0,1.0,97,8143,0.49032465933057984,8143.49032465933
91,525|606|1537|1817|2044|2321|3343|3799|3928|4377,0.8568236032548678,0.8640598520627479,1.0,1.0,80,8166,0.4886587516174258,8166.488658751618
92,593|1320|1467|2331|2562|2769|2854|3937|4093|5529,0.8956529859184432,0.7687662119705,1.0,1.0,101,8260,0.4896007336693005,8260.48960073367
93,307|743|1031|1846|2564|2830|3366|4817|5086|5386,0.99176877443248,0.7452700105033379,1.0,1.0,77,8409,0.48749370298979705,8409.487493702989
94,947|1174|1313|1454|1544|2326|3438|4647|4797|5023,0.8913770189433374,0.7933399822944455,1.0,1.0,97,8712,0.4897623687626085,8712.489762368763
95,1682|2135|2276|2327|3927|4308|4674|4869|5171|5606,0.8710229916687063,0.9582102888766096,1.0,1.0,59,8733,0.48245101467554136,8733.482451014675
96,236|967|1524|2399|2614|3563|4023|4669|4941|5164,0.8715003063669455,0.9522437221098232,1.0,1.0,61,8733,0.4828930113494851,8733.482893011349
97,751|757|1097|1116|1251|2995|3067|4720|5386|5892,1.0790260589106697,0.7526092393370499,1.0,1.0,63,8888,0.4822824277367387,8888.482282427736
98,463|2107|2392|2851|3649|3650|4020|4085|4426|4431,1.0143572472311064,0.757181644441069,1.0,1.0,73,9047,0.486746921526681,9047.486746921526
99,1695|2032|3136|3192|3210|3425|4024|4594|4659|5744,0.8977081186768527,0.8144485246542701,1.0,1.0,92,9325,0.48862019759335146,9325.488620197593
100,876|1323|1552|1627|3514|3866|4067|4429|4796|5171,0.8980646530125886,0.8288188377512964,1.0,1.0,87,9519,0.48984068209407094,9519.489840682094
