archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,822|1383|1839|2181|2909|3071|3924|4228|4868|5026,0.4276319046432825,0.39593867287393997,0.009961974765093449,0.9577835579916494,152,0,0.4832791206459928,0.4832791206459928
2,822|1163|1912|1966|2909|3071|3798|3924|4868|5026,0.4318365551981513,0.3248131602908414,0.04892785818464767,0.6973053321258079,175,0,0.4889682376760102,0.4889682376760102
3,822|1383|1912|2181|2909|3071|3924|4228|4868|5026,0.426556948321296,0.40746618565278203,0.0,1.0,152,0,0.4811525664553102,0.4811525664553102
4,971|1021|1315|2277|2477|3421|3799|3924|4868|5174,0.5205764003273106,0.15712287057622928,0.8713092701115226,0.08318435677594961,168,0,0.4943444094506842,0.4943444094506842
5,968|1168|1741|2262|2277|2911|3867|3924|4868|5026,0.460157549886091,0.31435353635625474,0.3113878564497137,0.6589997482817282,172,0,0.4936626259862812,0.4936626259862812
6,968|1021|1529|2277|2477|3421|3727|3924|4656|5174,0.4945112313879506,0.19071271282642,0.6297547530480282,0.20619819806420583,183,0,0.49673373982029895,0.49673373982029895
7,968|1021|1529|1912|2549|3071|3727|3924|4868|5100,0.46802738350975887,0.2196942547586044,0.38432020017469654,0.31233536813425683,186,0,0.4930284314289053,0.4930284314289053
8,971|1021|1315|2277|2477|3421|3727|3924|4868|5100,0.5132996935873716,0.16189704279298198,0.8038736288360744,0.10066848959741542,173,0,0.4948202906347399,0.4948202906347399
9,971|1021|1315|2277|2477|2841|3799|3852|4868|5100,0.522219011794519,0.1569818226234575,0.8865318923246223,0.0826678062560911,164,0,0.4946166493280036,0.4946166493280036
10,971|1021|1315|2277|2477|3421|3727|3924|4868|5174,0.523681859804582,0.1503334984174013,0.9000885872929206,0.05832009147299987,164,0,0.49378449501601734,0.49378449501601734
11,879|968|1741|2277|2477|3421|3727|3852|4868|5100,0.48488382502419,0.21066093515290668,0.540534403078974,0.279253243603735,178,0,0.49604914186843335,0.49604914186843335
