archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
1,950|969|1741|2058|2404|3359|3776|3798|4868|5100,0.4684866588633927,0.19289468400125812,0.80982319397733,0.03519017499664852,163,0,0.4980317087662244,0.4980317087662244
2,969|1099|1741|2058|2621|3072|3850|4085|4795|5170,0.43518004197005317,0.30665390648928237,0.0997795924312221,0.5077136412200159,162,0,0.49618353873427,0.49618353873427
3,950|969|1815|2057|2621|3359|3798|3850|4795|5171,0.45788178397902346,0.2037471680775445,0.5837442865651159,0.08026830827415565,168,0,0.4986506192728873,0.4986506192728873
4,950|966|1815|2058|2621|3072|3850|4085|4795|5171,0.4395028606694154,0.25415562725075574,0.19193514722549565,0.28965071555996835,165,0,0.49605999312201754,0.49605999312201754
5,950|969|1815|2057|2621|3359|3798|3849|4868|5171,0.4602314225752007,0.19989346426116478,0.633834809313317,0.06426111830495851,165,0,0.49811643982135867,0.49811643982135867
6,896|1098|1741|2057|2548|3359|3850|4086|4795|5170,0.43322688878093696,0.3217596658601268,0.05814150204178154,0.5704586707810164,165,0,0.49618353873427,0.49618353873427
7,950|966|1815|2058|2621|3072|3850|4085|4795|5170,0.43866360433269946,0.25571438897905646,0.174043549473298,0.29612536859260946,168,0,0.49559990311241536,0.49559990311241536
8,969|1098|1741|2057|2548|3359|3850|4086|4795|5170,0.43550958658054634,0.2885083243327376,0.10680495447426624,0.4323420520888222,168,0,0.4948341542899918,0.4948341542899918
9,950|969|1815|2057|2621|3359|3730|3850|4868|5102,0.4774074434552171,0.18442270909844158,1.0,0.0,162,0,0.494975950328092,0.494975950328092
10,950|969|1741|2058|2404|3359|3776|3942|4795|5170,0.4550676391755869,0.2083331233293702,0.5237512371988821,0.09931706251266198,169,0,0.4983899084770399,0.4983899084770399
11,950|969|1815|2057|2621|3359|3798|3850|4795|5170,0.45682382137849864,0.20517781354252948,0.561190222380712,0.0862108027749651,167,0,0.49885303200835596,0.49885303200835596
12,820|1598|2057|2477|3359|3559|4284|4303|4942|5170,0.4304995960768097,0.42517101181712375,0.0,1.0,146,0,0.47414626199362764,0.47414626199362764
13,950|966|1815|2057|2621|3072|3850|4086|4795|5170,0.4371782363835643,0.25974537125618713,0.14237788941534105,0.3128689228840012,174,0,0.4965203280376539,0.4965203280376539
14,950|969|1816|2057|2621|3072|3850|4086|4795|5170,0.4416560485307162,0.22894391141026488,0.23783765568918536,0.1849284161469124,169,0,0.49652142962409945,0.49652142962409945
15,950|969|1815|2057|2621|3359|3798|3850|4868|5171,0.4595013596244176,0.2017897763072139,0.6182710392495653,0.07213785938530992,164,0,0.49814423474352343,0.49814423474352343
16,896|1099|1741|2057|2548|3359|3850|4086|4795|5170,0.4318154697770559,0.33479672403786126,0.028052314778612943,0.6246109037584114,164,0,0.4950191889702276,0.4950191889702276
17,950|969|1815|2057|2621|3072|3850|4086|4795|5170,0.44271390723743975,0.2251936439858645,0.2603895050245375,0.16935087154099002,167,0,0.4971630563933783,0.4971630563933783
18,950|969|1815|2057|2621|3072|3850|4085|4795|5170,0.44276902288630526,0.2183152186833865,0.2615644821753944,0.14077984850654915,173,0,0.49651994327487936,0.49651994327487936
19,969|1098|1741|2057|2621|3072|3850|4086|4795|5170,0.435457465245546,0.29635819542838915,0.10569381128792779,0.46494818474689636,167,0,0.4951568793975641,0.4951568793975641
20,950|969|1815|2057|2621|3359|3850|3872|4795|5170,0.4521886294312244,0.21092813027316565,0.4623753714266281,0.1100959835455041,167,0,0.49818420034365457,0.49818420034365457
21,950|969|1815|2057|2621|3359|3849|3872|4795|5171,0.45368922249549176,0.2090237176114265,0.4943656064967225,0.10218559481074117,167,0,0.4983633196489398,0.4983633196489398
22,969|1099|1741|2057|2621|3072|3850|4086|4795|5170,0.43381602108896056,0.31055832128071276,0.07070085705270426,0.5239314701614426,170,0,0.4966290122947471,0.4966290122947471
23,950|969|1741|2058|2404|3359|3728|3776|4795|5100,0.47121653287764526,0.18820723014772026,0.8680197254069344,0.01571982442468533,163,0,0.49717342622472555,0.49717342622472555
24,950|969|1815|2057|2621|3359|3798|3849|4795|5171,0.45817905695676925,0.2019346084432052,0.5900816692070368,0.07273945089958343,168,0,0.4984049191597713,0.4984049191597713
25,950|966|1815|2057|2621|3072|3850|4086|4795|5171,0.4381309055949535,0.2585073023284403,0.1626872675819404,0.3077263365655693,171,0,0.4962118849735687,0.4962118849735687
26,950|969|1815|2057|2621|3072|3850|3942|4868|5171,0.4487699108100107,0.21358658758206236,0.3894937788514083,0.12113845935478597,170,0,0.49721261332944006,0.49721261332944006
27,950|969|1815|2057|2621|3359|3730|3850|4795|5170,0.46493020854906053,0.19443125760764743,0.7340053828200168,0.04157266487939058,164,0,0.49790761748113527,0.49790761748113527
28,950|969|1815|2057|2621|3359|3798|3850|4868|5100,0.4597040558468594,0.19998711432890218,0.6225921973024308,0.06465011405977732,166,0,0.4982596517057896,0.4982596517057896
29,950|969|1815|2057|2621|3359|3730|3850|4795|5171,0.46617897327458535,0.19339645012594991,0.7606270419946746,0.03727436881660712,167,0,0.4982197410732345,0.4982197410732345
30,950|969|1815|2057|2621|3359|3849|3872|4868|5171,0.45586475016356703,0.20756703406156396,0.5407443637763992,0.09613494550849173,169,0,0.4985544350013063,0.4985544350013063
31,950|969|1815|2057|2621|3072|3850|4085|4795|5171,0.4436082792230212,0.21654869385151027,0.279456079927592,0.13344220661280573,171,0,0.4968063697257234,0.4968063697257234
32,950|969|1741|2058|2404|3359|3728|3776|4795|5170,0.46908336636213943,0.18939367571059204,0.8225440398932187,0.020647981962967805,164,0,0.49780392832301246,0.49780392832301246
33,950|969|1815|2057|2621|3359|3849|3942|4868|5171,0.45133035092996987,0.21244630896630803,0.44407825166475196,0.11640206618865527,168,0,0.4978045041932618,0.4978045041932618
34,950|969|1815|2057|2621|3359|3730|3850|4868|5100,0.46859097939162586,0.19176205946958405,0.8120471401625304,0.03048557471958009,164,0,0.49788357452128296,0.49788357452128296
35,950|969|1741|2058|2404|3359|3730|3776|4795|5100,0.4744277268104137,0.18777421311783477,0.9364772247857397,0.013921194797827784,160,0,0.49639783978859714,0.49639783978859714
36,950|969|1815|2057|2621|3359|3798|3849|4868|5100,0.4604341187976425,0.19807523500618548,0.6381559673661825,0.05670871093823277,166,0,0.497970530156676,0.497970530156676
37,950|969|1815|2057|2621|3359|3850|3872|4795|5171,0.45339194951774603,0.2098339123226025,0.48802822385480293,0.10555091328662154,167,0,0.49831218869393773,0.49831218869393773
38,950|966|1816|2057|2621|3359|3850|4086|4795|5170,0.4368988828680591,0.27463788045982684,0.13642252094039015,0.37472817188166424,162,0,0.4956231548682809,0.4956231548682809
39,820|1598|2057|2477|3359|3559|4284|4303|4942|5100,0.4312924220298613,0.4219080770850369,0.016901776512058257,0.9864466968396466,146,0,0.47489368494624506,0.47489368494624506
40,950|969|1741|2058|2404|3359|3776|3798|4795|5170,0.4638979681668404,0.19555148290855107,0.7119996750352834,0.04622576227718465,165,0,0.498045040072513,0.498045040072513
41,950|969|1815|2057|2621|3072|3849|4085|4795|5171,0.44520514400265565,0.21612629521508972,0.31349867341418874,0.13168768277338277,171,0,0.49736487629705095,0.49736487629705095
42,950|969|1741|2058|2404|3359|3776|3798|4795|5100,0.4657771691138068,0.1944119976356922,0.7520612223454122,0.04149266443187865,162,0,0.498172925676165,0.498172925676165
43,950|969|1741|2058|2404|3359|3730|3776|4795|5170,0.4720043553374024,0.18873754468866694,0.8848148354745906,0.017922600248888587,161,163,0.49712132768014317,163.49712132768013
44,896|1099|1741|2057|2621|3359|3850|4086|4795|5170,0.4320754155189523,0.3453226638556937,0.033593940677566894,0.6683326650292776,157,164,0.4925135936014851,164.49251359360147
45,896|1099|1741|2057|2621|3359|3850|4086|4795|5171,0.4330280847303415,0.34422896009959925,0.05390331884416624,0.6637897305880223,158,164,0.49281518601144825,164.49281518601146
46,950|969|1815|2057|2621|3359|3798|3849|4868|5102,0.46881925703965244,0.19196264981666936,0.816913653140307,0.03131876998957831,163,164,0.49782163079226316,164.49782163079226
47,950|969|1741|2057|2404|3359|3728|3776|4795|5170,0.4692550787369768,0.19008499520739472,0.8262046720567918,0.023519526596910645,163,164,0.4978330411656752,164.49783304116568
48,950|969|1741|2057|2404|3359|3776|3798|4795|5171,0.4651276431422028,0.19510409316727959,0.7382143713832638,0.044367432493675175,162,164,0.4979186446178919,164.4979186446179
49,950|969|1815|2058|2621|3359|3730|3850|4795|5170,0.465448195640223,0.19489597632950592,0.7450480360243698,0.043502974321287344,162,164,0.4979944432844866,164.49799444328448
50,950|969|1741|2057|2404|3359|3776|3798|4795|5170,0.46406968054167785,0.19656542844505687,0.7156603071988576,0.05043740375110444,164,165,0.49814039574899865,165.498140395749
